provider_name,snapshot_time_utc,game_id,player,market,line,book,side,odds,no_vig,consensus,book_vs_consensus_gap,market_dispersion,time_to_lock
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Max Strus,PTS,13.5,draftkings,UNDER,-113,0.5305164319248826,0.5206364424639599,0.009879989460922722,0.029933225880727554,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Max Strus,PTS,13.5,bovada,UNDER,-115,0.5348837209302325,0.5206364424639599,0.014247278466272606,0.029933225880727554,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Max Strus,PTS,13.5,espnbet,UNDER,-105,0.5121951219512195,0.5206364424639599,-0.00844132051274038,0.029933225880727554,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Max Strus,PTS,14.5,betmgm,UNDER,-125,0.5555555555555556,0.5555555555555556,0.0,0.0,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,27.5,fanduel,OVER,-108,0.5192307692307693,0.5397007173209786,-0.0204699480902093,0.03632478632478631,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,27.5,draftkings,OVER,-119,0.54337899543379,0.5397007173209786,0.003678278112811406,0.03632478632478631,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,27.5,bovada,OVER,-120,0.5454545454545454,0.5397007173209786,0.005753828133566841,0.03632478632478631,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,27.5,espnbet,OVER,-115,0.5348837209302325,0.5397007173209786,-0.0048169963907460644,0.03632478632478631,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,27.5,betmgm,OVER,-125,0.5555555555555556,0.5397007173209786,0.015854838234577007,0.03632478632478631,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,27.5,fanduel,UNDER,-122,0.5495495495495496,0.531623733761946,0.01792581578760355,0.025740025740025763,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,27.5,draftkings,UNDER,-111,0.5260663507109005,0.531623733761946,-0.0055573830510455835,0.025740025740025763,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,27.5,bovada,UNDER,-110,0.5238095238095238,0.531623733761946,-0.007814209952422213,0.025740025740025763,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,27.5,espnbet,UNDER,-115,0.5348837209302325,0.531623733761946,0.00325998716828646,0.025740025740025763,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,27.5,betmgm,UNDER,-110,0.5238095238095238,0.531623733761946,-0.007814209952422213,0.025740025740025763,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Ausar Thompson,PTS,16.5,fanduel,OVER,100,0.5,0.5143839365598031,-0.014383936559803079,0.023809523809523836,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Ausar Thompson,PTS,16.5,draftkings,OVER,-109,0.5215311004784688,0.5143839365598031,0.0071471639186657665,0.023809523809523836,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Ausar Thompson,PTS,16.5,bovada,OVER,-110,0.5238095238095238,0.5143839365598031,0.009425587249720757,0.023809523809523836,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Ausar Thompson,PTS,16.5,espnbet,OVER,-105,0.5121951219512195,0.5143839365598031,-0.002188814608583556,0.023809523809523836,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Ausar Thompson,PTS,15.5,betmgm,OVER,-135,0.574468085106383,0.574468085106383,0.0,0.0,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Ausar Thompson,PTS,16.5,fanduel,UNDER,-132,0.5689655172413793,0.5538575409265064,0.015107976314872928,0.023510971786833923,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Ausar Thompson,PTS,16.5,draftkings,UNDER,-120,0.5454545454545454,0.5538575409265064,-0.008402995471960995,0.023510971786833923,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Ausar Thompson,PTS,16.5,bovada,UNDER,-120,0.5454545454545454,0.5538575409265064,-0.008402995471960995,0.023510971786833923,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Ausar Thompson,PTS,16.5,espnbet,UNDER,-125,0.5555555555555556,0.5538575409265064,0.0016980146290491716,0.023510971786833923,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Ausar Thompson,PTS,15.5,betmgm,UNDER,100,0.5,0.5,0.0,0.0,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Cade Cunningham,PTS,32.5,fanduel,OVER,-112,0.5283018867924528,0.5274479671130721,0.0008539196793807546,0.03917050691244239,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Cade Cunningham,PTS,32.5,draftkings,OVER,-117,0.5391705069124424,0.5274479671130721,0.011722539799370324,0.03917050691244239,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Cade Cunningham,PTS,32.5,bovada,OVER,-115,0.5348837209302325,0.5274479671130721,0.00743575381716044,0.03917050691244239,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Cade Cunningham,PTS,32.5,espnbet,OVER,-115,0.5348837209302325,0.5274479671130721,0.00743575381716044,0.03917050691244239,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Cade Cunningham,PTS,32.5,betmgm,OVER,100,0.5,0.5274479671130721,-0.02744796711307207,0.03917050691244239,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Cade Cunningham,PTS,32.5,fanduel,UNDER,-118,0.5412844036697247,0.5413571337518841,-7.273008215935572e-05,0.03470095937946516,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Cade Cunningham,PTS,32.5,draftkings,UNDER,-113,0.5305164319248826,0.5413571337518841,-0.010840701827001475,0.03470095937946516,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Cade Cunningham,PTS,32.5,bovada,UNDER,-115,0.5348837209302325,0.5413571337518841,-0.006473412821651592,0.03470095937946516,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Cade Cunningham,PTS,32.5,espnbet,UNDER,-115,0.5348837209302325,0.5413571337518841,-0.006473412821651592,0.03470095937946516,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Cade Cunningham,PTS,32.5,betmgm,UNDER,-130,0.5652173913043478,0.5413571337518841,0.023860257552463682,0.03470095937946516,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Dean Wade,PTS,6.5,fanduel,OVER,-114,0.5327102803738317,0.5623391575240417,-0.02962887715021001,0.050623052959501647,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Dean Wade,PTS,6.5,draftkings,OVER,-130,0.5652173913043478,0.5623391575240417,0.00287823378030605,0.050623052959501647,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Dean Wade,PTS,6.5,bovada,OVER,-130,0.5652173913043478,0.5623391575240417,0.00287823378030605,0.050623052959501647,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Dean Wade,PTS,6.5,espnbet,OVER,-130,0.5652173913043478,0.5623391575240417,0.00287823378030605,0.050623052959501647,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Dean Wade,PTS,6.5,betmgm,OVER,-140,0.5833333333333334,0.5623391575240417,0.020994175809291638,0.050623052959501647,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Dean Wade,PTS,6.5,fanduel,UNDER,-114,0.5327102803738317,0.5050931306944234,0.027617149679408315,0.04490540232505125,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Dean Wade,PTS,6.5,draftkings,UNDER,-102,0.504950495049505,0.5050931306944234,-0.00014263564491845404,0.04490540232505125,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Dean Wade,PTS,6.5,bovada,UNDER,100,0.5,0.5050931306944234,-0.005093130694423409,0.04490540232505125,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Dean Wade,PTS,6.5,espnbet,UNDER,100,0.5,0.5050931306944234,-0.005093130694423409,0.04490540232505125,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Dean Wade,PTS,6.5,betmgm,UNDER,105,0.4878048780487805,0.5050931306944234,-0.017288252645642932,0.04490540232505125,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Donovan Mitchell,PTS,31.5,fanduel,OVER,-120,0.5454545454545454,0.5441977377461248,0.0012568077084206264,0.006284038542103021,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Donovan Mitchell,PTS,31.5,draftkings,OVER,-117,0.5391705069124424,0.5441977377461248,-0.0050272308336823945,0.006284038542103021,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Donovan Mitchell,PTS,31.5,bovada,OVER,-120,0.5454545454545454,0.5441977377461248,0.0012568077084206264,0.006284038542103021,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Donovan Mitchell,PTS,31.5,espnbet,OVER,-120,0.5454545454545454,0.5441977377461248,0.0012568077084206264,0.006284038542103021,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Donovan Mitchell,PTS,31.5,betmgm,OVER,-120,0.5454545454545454,0.5441977377461248,0.0012568077084206264,0.006284038542103021,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Donovan Mitchell,PTS,31.5,fanduel,UNDER,-110,0.5238095238095238,0.5247079964061097,-0.0008984725965858198,0.004492362982928988,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Donovan Mitchell,PTS,31.5,draftkings,UNDER,-112,0.5283018867924528,0.5247079964061097,0.003593890386343168,0.004492362982928988,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Donovan Mitchell,PTS,31.5,bovada,UNDER,-110,0.5238095238095238,0.5247079964061097,-0.0008984725965858198,0.004492362982928988,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Donovan Mitchell,PTS,31.5,espnbet,UNDER,-110,0.5238095238095238,0.5247079964061097,-0.0008984725965858198,0.004492362982928988,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Donovan Mitchell,PTS,31.5,betmgm,UNDER,-110,0.5238095238095238,0.5247079964061097,-0.0008984725965858198,0.004492362982928988,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Duncan Robinson,PTS,14.5,fanduel,OVER,-104,0.5098039215686274,0.5216888773398981,-0.011884955771270689,0.03148048210109733,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Duncan Robinson,PTS,14.5,draftkings,OVER,-108,0.5192307692307693,0.5216888773398981,-0.0024581081091288315,0.03148048210109733,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Duncan Robinson,PTS,14.5,bovada,OVER,-110,0.5238095238095238,0.5216888773398981,0.002120646469625731,0.03148048210109733,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Duncan Robinson,PTS,14.5,espnbet,OVER,-110,0.5238095238095238,0.5216888773398981,0.002120646469625731,0.03148048210109733,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Duncan Robinson,PTS,14.5,betmgm,OVER,-118,0.5412844036697247,0.5216888773398981,0.01959552632982664,0.03148048210109733,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Duncan Robinson,PTS,14.5,fanduel,UNDER,-128,0.5614035087719298,0.5468712047659415,0.014532304005988261,0.03759398496240596,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Duncan Robinson,PTS,14.5,draftkings,UNDER,-122,0.5495495495495496,0.5468712047659415,0.0026783447836080665,0.03759398496240596,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Duncan Robinson,PTS,14.5,bovada,UNDER,-120,0.5454545454545454,0.5468712047659415,-0.001416659311396118,0.03759398496240596,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Duncan Robinson,PTS,14.5,espnbet,UNDER,-120,0.5454545454545454,0.5468712047659415,-0.001416659311396118,0.03759398496240596,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Duncan Robinson,PTS,14.5,betmgm,UNDER,-110,0.5238095238095238,0.5468712047659415,-0.023061680956417696,0.03759398496240596,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Evan Mobley,PTS,22.5,fanduel,OVER,-122,0.5495495495495496,0.5535037429774272,-0.003954193427877617,0.01594896331738438,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Evan Mobley,PTS,22.5,draftkings,OVER,-128,0.5614035087719298,0.5535037429774272,0.007899765794502578,0.01594896331738438,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Evan Mobley,PTS,22.5,bovada,OVER,-125,0.5555555555555556,0.5535037429774272,0.0020518125781283647,0.01594896331738438,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Evan Mobley,PTS,22.5,espnbet,OVER,-125,0.5555555555555556,0.5535037429774272,0.0020518125781283647,0.01594896331738438,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Evan Mobley,PTS,22.5,betmgm,OVER,-120,0.5454545454545454,0.5535037429774272,-0.008049197522881801,0.01594896331738438,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Evan Mobley,PTS,22.5,fanduel,UNDER,-108,0.5192307692307693,0.5149639399008616,0.004266829329907629,0.016420361247947435,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Evan Mobley,PTS,22.5,draftkings,UNDER,-103,0.5073891625615764,0.5149639399008616,-0.0075747773392852435,0.016420361247947435,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Evan Mobley,PTS,22.5,bovada,UNDER,-105,0.5121951219512195,0.5149639399008616,-0.0027688179496421217,0.016420361247947435,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Evan Mobley,PTS,22.5,espnbet,UNDER,-105,0.5121951219512195,0.5149639399008616,-0.0027688179496421217,0.016420361247947435,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Evan Mobley,PTS,22.5,betmgm,UNDER,-110,0.5238095238095238,0.5149639399008616,0.008845583908662191,0.016420361247947435,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jalen Duren,PTS,21.5,fanduel,OVER,-118,0.5412844036697247,0.5509299886244442,-0.009645584954719455,0.028180354267310692,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jalen Duren,PTS,21.5,draftkings,OVER,-116,0.5370370370370371,0.5509299886244442,-0.01389295158740711,0.028180354267310692,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jalen Duren,PTS,21.5,bovada,OVER,-125,0.5555555555555556,0.5509299886244442,0.00462556693111138,0.028180354267310692,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jalen Duren,PTS,21.5,espnbet,OVER,-125,0.5555555555555556,0.5509299886244442,0.00462556693111138,0.028180354267310692,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jalen Duren,PTS,21.5,betmgm,OVER,-130,0.5652173913043478,0.5509299886244442,0.014287402679903582,0.028180354267310692,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jalen Duren,PTS,21.5,fanduel,UNDER,-112,0.5283018867924528,0.5190807369141988,0.009221149878254065,0.018321309973663102,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jalen Duren,PTS,21.5,draftkings,UNDER,-113,0.5305164319248826,0.5190807369141988,0.011435695010683866,0.018321309973663102,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jalen Duren,PTS,21.5,bovada,UNDER,-105,0.5121951219512195,0.5190807369141988,-0.006885614962979236,0.018321309973663102,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jalen Duren,PTS,21.5,espnbet,UNDER,-105,0.5121951219512195,0.5190807369141988,-0.006885614962979236,0.018321309973663102,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jalen Duren,PTS,21.5,betmgm,UNDER,-105,0.5121951219512195,0.5190807369141988,-0.006885614962979236,0.018321309973663102,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,James Harden,PTS,23.5,fanduel,OVER,-114,0.5327102803738317,0.5440767176883071,-0.011366437314475397,0.06227296315516351,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,James Harden,PTS,23.5,draftkings,OVER,-125,0.5555555555555556,0.5440767176883071,0.01147883786724846,0.06227296315516351,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,James Harden,PTS,23.5,bovada,OVER,-135,0.574468085106383,0.5440767176883071,0.03039136741807591,0.06227296315516351,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,James Harden,PTS,23.5,espnbet,OVER,-120,0.5454545454545454,0.5440767176883071,0.0013778277662382932,0.06227296315516351,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,James Harden,PTS,23.5,betmgm,OVER,-105,0.5121951219512195,0.5440767176883071,-0.0318815957370876,0.06227296315516351,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,James Harden,PTS,23.5,fanduel,UNDER,-114,0.5327102803738317,0.5224150719477823,0.010295208426049474,0.0677506775067751,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,James Harden,PTS,23.5,draftkings,UNDER,-105,0.5121951219512195,0.5224150719477823,-0.010219949996562727,0.0677506775067751,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,James Harden,PTS,23.5,bovada,UNDER,105,0.4878048780487805,0.5224150719477823,-0.03461019389900177,0.0677506775067751,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,James Harden,PTS,23.5,espnbet,UNDER,-110,0.5238095238095238,0.5224150719477823,0.0013944518617415858,0.0677506775067751,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,James Harden,PTS,23.5,betmgm,UNDER,-125,0.5555555555555556,0.5224150719477823,0.03314048360777333,0.0677506775067751,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jarrett Allen,PTS,19.5,fanduel,OVER,-104,0.5098039215686274,0.5109995217599235,-0.0011956001912960534,0.002391200382592107,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jarrett Allen,PTS,18.5,draftkings,OVER,-124,0.5535714285714286,0.5535714285714286,0.0,0.0,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jarrett Allen,PTS,20.5,bovada,OVER,-120,0.5454545454545454,0.5193084879796402,0.02614605747490517,0.03806538289296901,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jarrett Allen,PTS,19.5,espnbet,OVER,-105,0.5121951219512195,0.5109995217599235,0.0011956001912960534,0.002391200382592107,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jarrett Allen,PTS,20.5,betmgm,OVER,-105,0.5121951219512195,0.5193084879796402,-0.00711336602842072,0.03806538289296901,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jarrett Allen,PTS,19.5,fanduel,UNDER,-128,0.5614035087719298,0.5584795321637427,0.0029239766081871066,0.005847953216374213,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jarrett Allen,PTS,18.5,draftkings,UNDER,-106,0.5145631067961165,0.5145631067961165,0.0,0.0,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jarrett Allen,PTS,20.5,bovada,UNDER,-110,0.5238095238095238,0.5514964948603392,-0.027686971050815412,0.04140786749482395,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jarrett Allen,PTS,19.5,espnbet,UNDER,-125,0.5555555555555556,0.5584795321637427,-0.0029239766081871066,0.005847953216374213,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Jarrett Allen,PTS,20.5,betmgm,UNDER,-130,0.5652173913043478,0.5514964948603392,0.013720896444008535,0.04140786749482395,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Max Strus,PTS,11.5,fanduel,OVER,-130,0.5652173913043478,0.5544492497602266,0.010768141544121201,0.01976284584980237,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Max Strus,PTS,11.5,draftkings,OVER,-123,0.5515695067264574,0.5544492497602266,-0.0028797430337691443,0.01976284584980237,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Max Strus,PTS,11.5,bovada,OVER,-125,0.5555555555555556,0.5544492497602266,0.001106305795328999,0.01976284584980237,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Max Strus,PTS,11.5,espnbet,OVER,-120,0.5454545454545454,0.5544492497602266,-0.008994704305681167,0.01976284584980237,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Max Strus,PTS,11.5,fanduel,UNDER,-102,0.504950495049505,0.5144658383426587,-0.009515343293153733,0.01885902876001888,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Max Strus,PTS,11.5,draftkings,UNDER,-107,0.5169082125603864,0.5144658383426587,0.0024423742177277497,0.01885902876001888,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Max Strus,PTS,11.5,bovada,UNDER,-105,0.5121951219512195,0.5144658383426587,-0.002270716391439165,0.01885902876001888,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Max Strus,PTS,11.5,espnbet,UNDER,-110,0.5238095238095238,0.5144658383426587,0.009343685466865148,0.01885902876001888,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,25.5,fanduel,OVER,-106,0.5145631067961165,0.5336904456854347,-0.01912733888931817,0.030891438658428916,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,25.5,draftkings,OVER,-117,0.5391705069124424,0.5336904456854347,0.0054800612270077265,0.030891438658428916,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,25.5,bovada,OVER,-120,0.5454545454545454,0.5336904456854347,0.011764099769110747,0.030891438658428916,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,25.5,espnbet,OVER,-110,0.5238095238095238,0.5336904456854347,-0.00988092187591083,0.030891438658428916,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,25.5,betmgm,OVER,-120,0.5454545454545454,0.5336904456854347,0.011764099769110747,0.030891438658428916,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,25.5,fanduel,UNDER,-125,0.5555555555555556,0.5353862070843203,0.020169348471235304,0.031746031746031744,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,25.5,draftkings,UNDER,-112,0.5283018867924528,0.5353862070843203,-0.007084320291867452,0.031746031746031744,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,25.5,bovada,UNDER,-110,0.5238095238095238,0.5353862070843203,-0.01157668327479644,0.031746031746031744,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,25.5,espnbet,UNDER,-120,0.5454545454545454,0.5353862070843203,0.010068338370225138,0.031746031746031744,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Tobias Harris,PTS,25.5,betmgm,UNDER,-110,0.5238095238095238,0.5353862070843203,-0.01157668327479644,0.031746031746031744,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Ausar Thompson,PTS,8.5,fanduel,OVER,-130,0.5652173913043478,0.5634544065304888,0.0017629847738589444,0.029013539651837617,
sportsgameodds,2026-05-13T02:20:16.103105+00:00,hht4sxzgLvqguWsFIc1j,Ausar Thompson,PTS,8.5,draftkings,OVER,-128,0.5614035087719298,0.5634544065304888,-0.002050897758559045,0.029013539651837617,
