date,leg_i,leg_j,same_game,p_i,p_j,ev_i,ev_j,p_joint,p_joint_l,d_s,joint_ev,joint_ev_lcb,counterexample_mass,counterexample_count,retained_world_count,world_contraction_bits,logical_certificate,win_i,win_j,both_win,support_min_history_rows,support_max_rmse,calibration_pairs_prior,calibration_days_prior,evaluated,realized_return
20260501,Luis Rengifo|R|UNDER|0.5|822744,Tyler Stephenson|TB|OVER|1.0|823389,False,0.7770491220905322,0.3884294649485514,-0.0100607074737055,-0.3341209172310546,0.3018287747323669,0.2327818568906187,2.183953033268102,-0.3408201318956525,-0.4916153575539519,0.6981712252676329,3,4,0.0,False,1,0,False,39.0,1.3081540598072503,9455,1,True,-1.0
20260626,Kyle Higashioka|R|UNDER|0.5|822796,Amed Rosario|TB|UNDER|1.5|824743,False,0.7381175789212413,0.5987962998514117,-0.2126745824840092,-0.2681378557371634,0.4419820751133216,0.3093362522674437,1.3037037037037038,-0.4237863317041139,-0.5967171822291104,0.5580179248866783,3,4,0.0,False,1,1,True,50.0,2.0294768967127954,277210,5,True,0.3037037037037038
20260627,Tyler Soderstrom|R|OVER|0.5|824015,Christian Walker|TB|OVER|1.5|824257,False,0.4144451320777523,0.4609686228037099,-0.0756842912511671,-0.0052951971921494,0.1910462017615832,0.1476863018018817,4.812559822312519,-0.0805787251967933,-0.289250837642343,0.808953798238417,3,4,0.0,False,0,1,False,93.0,2.0816033682511983,396651,6,True,-1.0
20260626,Willson Contreras|R|UNDER|1.5|824743,Dansby Swanson|TB|UNDER|1.5|823773,False,0.8517799682847924,0.6056916141409013,-0.0346493692772352,-0.245188492198368,0.5159159838833017,0.40630054371718,1.412357414570676,-0.2713422348668933,-0.4261584145369436,0.4840840161166983,3,4,0.0,False,1,1,True,85.0,1.89908324571158,284048,5,True,0.4123574145706761
20260802,Tyler Tolbert|R|OVER|0.5|824323,Carson Benge|TB|UNDER|1.5|823592,False,0.38637052130046,0.5883632822657088,-0.1383937374999742,-0.0715423349217428,0.2273262280830516,0.181229523686119,3.5190173410404624,-0.200035061302422,-0.362250163440044,0.7726737719169483,3,4,0.0,False,0,1,False,53.0,1.815131698835568,628978,11,True,-1.0
20260627,Brandon Marsh|R|OVER|0.5|823609,Richie Palacios|R|UNDER|0.5|822960,False,0.4031202151499408,0.6400013994601274,-0.0500418192506858,-0.0316500560692959,0.2579975018466297,0.2314512123347946,3.565507202515297,-0.0801080489348879,-0.1747590353893924,0.7420024981533703,3,4,0.0,False,0,1,False,65.0,0.6829524038238745,349706,6,True,-1.0
20260626,Tommy Troy|TB|UNDER|1.5|822962,Carter Jensen|TB|OVER|1.5|824582,False,0.6375208025849228,0.4443791597620364,-0.3270613750492481,-0.0306606165882633,0.283300958583507,0.1844008575331079,2.302519253888889,-0.3476940882162964,-0.5754134750963971,0.7166990414164928,3,4,0.0,False,1,0,False,32.0,1.7964728595382269,315723,5,True,-1.0
20260626,Nick Loftin|TB|UNDER|1.5|824582,Christian Yelich|TB|UNDER|1.5|823773,False,0.6113370033908453,0.5708519592961564,-0.1276055733278822,-0.0214904548644502,0.348982926175905,0.2378378055081864,2.446097529686716,-0.1463537263782773,-0.4182255314803158,0.651017073824095,3,4,0.0,False,1,0,False,58.0,1.8422377810571904,320044,5,True,-1.0
20260729,Wade Meckler|R|UNDER|0.5|824002,Connor Wong|TB|OVER|1.0|824973,False,0.6972502267103311,0.3090818160381373,-0.0885166823516669,-0.2594914834389019,0.2155073663046321,0.1793479947160353,3.1319632873609464,-0.3250388405780446,-0.4382886648875724,0.7844926336953679,3,4,0.0,False,1,0,False,61.0,1.1439166034640376,421236,7,True,-1.0
20260730,Joe Mack|R|UNDER|0.5|823595,Edgar Quero|TB|OVER|0.5|824568,False,0.7248186691361548,0.4293525500879824,-0.0193183717088771,-0.1106914872912364,0.3112027439449856,0.2569064420392962,2.8024448282196435,-0.1278714797036131,-0.2800338701706646,0.6887972560550144,3,4,0.0,False,1,1,True,69.0,1.2880012561847742,449707,8,True,1.8024448282196435
20260731,Yordan Alvarez|R|OVER|0.5|824164,Riley Greene|TB|OVER|1.5|824975,False,0.4393819269774391,0.4791648096500331,-0.2173129295730138,-0.026987343021124,0.2105363574038093,0.1732333074766878,3.617258488606277,-0.2384355740208256,-0.3733703480206097,0.7894636425961906,3,4,0.0,False,0,0,False,120.0,1.788513592630222,524507,9,True,-1.0
20260619,Tristan Peters|R|UNDER|0.5|824264,Bryan Reynolds|R|OVER|0.5|824345,False,0.723485364399565,0.5996437980945084,-0.049238060571967,-0.0044718061677193,0.4338335117743446,0.3890006196381465,2.181736289693514,-0.053489683676734,-0.1513032314221922,0.5661664882256554,3,4,0.0,False,1,0,False,80.0,0.7768891875326278,52581,2,True,-1.0
20260731,Brandon Nimmo|R|OVER|0.5|824164,Randy Arozarena|R|OVER|0.5|823111,False,0.3898338597900684,0.4304610064248036,-0.0798406833226346,-0.1022621122290809,0.1678082756236986,0.1495040464774691,4.9226528208839415,-0.1739381186333298,-0.2640434838741229,0.8321917243763014,3,4,0.0,False,0,1,False,111.0,0.8389251127448419,524649,9,True,-1.0
20260619,Hunter Goodman|R|OVER|0.5|824345,Ben Rice|TB|OVER|1.5|823534,False,0.4707948561382337,0.4547425374757716,-0.171520319481476,-0.1447400132530538,0.2140904475108412,0.1576928302422418,3.3096550024470672,-0.291434479419613,-0.478091135538728,0.7859095524891587,3,4,0.0,False,0,1,False,81.0,2.228812710451581,87285,2,True,-1.0
20260627,Jonathan Aranda|R|OVER|0.5|822960,Amed Rosario|TB|UNDER|1.5|824745,False,0.4314288412798354,0.615591476793274,-0.1886683760885186,-0.0004495215186465,0.2655839175346648,0.1883348624632431,3.0535241757698857,-0.1890330871122252,-0.4249149443281907,0.7344160824653352,3,4,0.0,False,1,1,True,51.0,2.0177099410390102,358862,6,True,2.0535241757698857
20260621,Wyatt Langford|R|OVER|0.5|822883,Kyle Tucker|R|OVER|0.5|823934,False,0.3729686394241571,0.3753365287684363,-0.1509421810462132,-0.2065112987246147,0.1399887544609497,0.1225949332170537,4.812656478469398,-0.3262822139306485,-0.4099927004254229,0.8600112455390504,3,4,0.0,False,1,0,False,46.0,0.7206961082398553,223528,4,True,-1.0
20260627,Wade Meckler|R|UNDER|0.5|824015,Salvador Perez|TB|OVER|1.0|824581,False,0.6359202878261766,0.3812316952521467,-0.0824566124923082,-0.2665982331862793,0.2424329693732063,0.1857742646507671,2.775727836301292,-0.3270720584736125,-0.4843412023404626,0.7575670306267936,3,4,0.0,False,1,1,True,42.0,1.8665312518850856,394989,6,True,1.775727836301292
20260620,Kevin McGonigle|TB|OVER|1.5|824263,Vaughn Grissom|TB|UNDER|1.5|824988,False,0.4394772009495489,0.6070623181924126,-0.0210680023599951,-0.0209763478987683,0.2667900484011459,0.1854156933327289,3.592328818979124,-0.0416024205117282,-0.3339258613498426,0.733209951598854,3,4,0.0,False,0,1,False,50.0,1.783428361850594,168126,3,True,-1.0
20260802,Esmerlyn Valdez|R|OVER|0.5|824483,Nicky Lopez|R|UNDER|0.5|824163,False,0.4178990211305033,0.7268611496970637,-0.0597272024563674,-0.0386675116909802,0.3037545629561953,0.2663063744147442,2.975806451612903,-0.0960852118480963,-0.2075237729109629,0.6962454370438048,3,4,0.0,False,0,1,False,49.0,0.7155749849975892,602390,11,True,-1.0
20260729,Ceddanne Rafaela|R|OVER|0.5|824973,Randy Arozarena|R|OVER|0.5|823924,False,0.4425639475275966,0.48434979331466,-0.1100745037485523,-0.0782301800873189,0.2143557565135115,0.1923651569387383,3.826845976789496,-0.1796935355845997,-0.2638481730945095,0.7856442434864885,3,4,0.0,False,0,0,False,109.0,0.8435704890014584,422529,7,True,-1.0
20260627,Braden Montgomery|R|OVER|0.5|824581,Shohei Ohtani|R|OVER|0.5|823283,False,0.4257171767745779,0.4840678517786308,-0.0006039421805736,-0.247512946278815,0.2060759992265335,0.1698154346929246,3.649297336282324,-0.2479674049508929,-0.3802929865154854,0.7939240007734663,3,4,0.0,False,0,1,False,22.0,0.7759505447078934,352390,6,True,-1.0
20260731,Ketel Marte|R|OVER|0.5|824407,Michael Massey|R|OVER|0.5|824325,False,0.3844629802496734,0.4145928603842064,-0.1856540405249032,-0.2123749919648897,0.1593956066935488,0.1442301762874243,4.023945553957931,-0.3586007571250672,-0.4196256233816501,0.8406043933064513,3,4,0.0,False,0,0,False,94.0,0.699115850210579,503998,9,True,-1.0
20260621,Jakob Marsee|TB|OVER|1.0|823852,Brayan Rocchio|TB|UNDER|1.5|824177,False,0.3282897383976604,0.5970220318936528,-0.108231170976354,-0.0334468839559887,0.1959962066680069,0.149364979613492,4.397748074500982,-0.1380580595162759,-0.3431304485068871,0.804003793331993,3,4,0.0,False,0,1,False,78.0,1.5455028779468156,258469,4,True,-1.0
20260731,AJ Ewing|TB|UNDER|1.5|823593,Christian Yelich|TB|UNDER|1.5|823999,False,0.5806184331198005,0.607342497118746,-0.0583341944170981,-0.0369156276895417,0.3526342490441533,0.2555502068896694,2.5717967660664685,-0.0930963787039689,-0.3427768043535313,0.6473657509558468,3,4,0.0,False,1,1,True,77.0,1.7458617750337937,570643,9,True,1.5717967660664685
20260627,Kazuma Okamoto|R|OVER|0.5|822794,Jake McCarthy|R|OVER|0.5|823689,False,0.4365352584464032,0.444702325107225,-0.1053622447613724,-0.1025833214279998,0.1941282444223989,0.1727553592460057,4.135734319445189,-0.1971371571686407,-0.2855297318982112,0.8058717555776012,3,4,0.0,False,0,1,False,80.0,0.7182022214126673,337729,6,True,-1.0
20260621,Leody Taveras|R|UNDER|0.5|823934,Colt Keith|TB|UNDER|1.5|824260,False,0.7207305664831649,0.6498755359540538,-0.0066333441692532,-0.0570318953555887,0.4683851631717156,0.3717177289190511,1.9998777636819944,-0.0632869273343234,-0.2566099795684183,0.5316148368282844,3,4,0.0,False,0,1,False,75.0,1.7215866340166923,241600,4,True,-1.0
20260627,Sam Antonacci|R|OVER|0.5|824581,Willi Castro|R|OVER|0.5|823689,False,0.4813539009820425,0.4431925766071885,-7.720687266610238e-05,-0.0311794719307419,0.2133324756361529,0.1882741582619382,4.541013859129191,-0.031254271533889,-0.1450444380166559,0.7866675243638471,3,4,0.0,False,0,0,False,67.0,0.7070037139593744,354159,6,True,-1.0
20260619,Tristan Peters|TB|OVER|1.0|824264,Matt Olson|TB|OVER|1.0|824910,False,0.3335612476301953,0.4132076540531,-0.2112309165812419,-0.1236890991006515,0.1378300606162981,0.10087768155601,5.014921585331662,-0.3087930539077549,-0.4941063372865513,0.8621699393837019,3,4,0.0,False,0,0,False,80.0,2.037890859858664,108469,2,True,-1.0
20260620,Bo Bichette|R|OVER|0.5|823447,Mike Yastrzemski|TB|OVER|1.0|824909,False,0.4198867167120194,0.3848917698502578,-0.0030033152048091,-0.0723547520810936,0.161610941531903,0.1313636300855416,5.722751368654019,-0.0751407631588374,-0.2482386061366062,0.838389058468097,3,4,0.0,False,0,0,False,78.0,1.4963647165778564,152465,3,True,-1.0
20260730,Nick Gonzales|R|OVER|0.5|824488,Anthony Seigler|TB|OVER|1.5|824974,False,0.4265083713518683,0.432833740552919,-0.0672311478807391,-0.0824552006218301,0.1846072137493626,0.1175248957409935,4.636098405374086,-0.1441427907160271,-0.455143018263424,0.8153927862506374,3,4,0.0,False,1,0,False,31.0,1.986386892158376,446603,8,True,-1.0
20260620,AJ Ewing|R|UNDER|0.5|823447,Seiya Suzuki|TB|OVER|1.5|824665,False,0.6969443152990173,0.4401974038675942,-0.1172038672879114,-0.0312736273079043,0.3067930782349055,0.2290781539716319,2.787507138,-0.1448121045312086,-0.3614430106442129,0.6932069217650946,3,4,0.0,False,1,0,False,43.0,1.844204573532971,152156,3,True,-1.0
20260620,Bryan Reynolds|R|OVER|0.5|824342,Riley Greene|TB|UNDER|1.5|824263,False,0.4423337197351822,0.5864626620289164,-0.2825654791890781,-0.0815516718403529,0.2594122107810476,0.2095163386899835,2.5400752501930763,-0.3410734637971915,-0.4678127335825026,0.7405877892189524,3,4,0.0,False,0,1,False,86.0,1.6128556887247378,156430,3,True,-1.0
20260621,Travis Bazzana|R|UNDER|0.5|824177,Ildemaro Vargas|R|OVER|0.5|825067,False,0.6593500161107797,0.3955411397550393,-0.1326875206632168,-0.0426114633824771,0.2608000568699614,0.2277619627517015,3.183875936792397,-0.1696449746176414,-0.2748341674782512,0.7391999431300387,3,4,0.0,False,1,1,True,50.0,0.7810484962958668,216366,4,True,2.183875936792397
20260620,Sam Antonacci|R|OVER|0.5|824263,Hunter Goodman|R|OVER|0.5|824342,False,0.4071518442801056,0.4228016785956121,-0.1607280340247129,-0.1367187380724439,0.1721444832049279,0.1503661334313153,4.208835208648882,-0.2754722381124331,-0.3671337234258841,0.8278555167950721,3,4,0.0,False,1,0,False,61.0,0.8062577813494137,127605,3,True,-1.0
20260620,Jorge Mateo|R|UNDER|0.5|824909,Miguel Vargas|TB|OVER|1.5|824263,False,0.6445199965288295,0.4551878523552412,-0.113372696634585,-0.0082692668754793,0.2933776730199653,0.2199004289201604,2.997145408249797,-0.1207044544252003,-0.3409264391897804,0.7066223269800346,3,4,0.0,False,1,0,False,57.0,2.108394728976549,147267,3,True,-1.0
20260627,Colson Montgomery|TB|OVER|1.0|824581,Cole Carrigg|TB|OVER|1.0|823689,False,0.4691065147481287,0.4785022505552625,-0.0877658551408792,-0.0728208767334651,0.224468523057115,0.1347270438314089,3.768031451024719,-0.1541955453557233,-0.4923442615396655,0.7755314769428849,3,4,0.0,False,1,0,False,23.0,2.0436425286459725,409197,6,True,-1.0
20260620,Kyle Karros|R|UNDER|0.5|824342,Christian Walker|TB|OVER|1.5|824180,False,0.6519932665980694,0.4852967315899346,-0.0220101001028958,-0.0482392025043193,0.3164102012986879,0.2408538241982888,2.9417902559662146,-0.0691875529312113,-0.2914585668612743,0.683589798701312,3,4,0.0,False,1,0,False,83.0,2.118823409175326,155281,3,True,-1.0
20260620,Kyle Manzardo|TB|OVER|1.5|824180,Justin Crawford|TB|OVER|0.5|823447,False,0.4451823088664185,0.4401030600168252,-0.0476074723029876,-0.0983985689737124,0.1959260963974662,0.1489824939701669,4.382665105154794,-0.1413215341296305,-0.3470596223980149,0.8040739036025337,3,4,0.0,False,1,1,True,80.0,1.7503414767773662,181864,3,True,3.3826651051547936
20260620,Hunter Feduccia|R|UNDER|0.5|822967,Xavier Edwards|TB|UNDER|1.5|823854,False,0.6348097274424075,0.6211768653817681,-0.1698642025753133,-0.0068881489388501,0.3943291166065292,0.3271167964282914,2.090684313416241,-0.1755823015874456,-0.3161020450523973,0.6056708833934706,3,4,0.0,False,1,1,True,52.0,1.478804123062892,137552,3,True,1.090684313416241
20260627,Jacob Gonzalez|R|UNDER|0.5|824581,Alex Bregman|TB|OVER|1.0|823770,False,0.6882739893732844,0.4006435433577113,-0.021903837346061,-0.2059398079518616,0.2757525299034604,0.2129113062467328,2.816537085010394,-0.2233327732414659,-0.4003274101380717,0.7242474700965397,3,4,0.0,False,1,0,False,28.0,1.7672005758941078,353663,6,True,-1.0
20260730,Tyler Tolbert|R|UNDER|0.5|823674,Alec Burleson|TB|UNDER|1.5|823023,False,0.6673866447035373,0.5817675761818135,-0.0654761999960328,-0.0049057505576658,0.38826391066529,0.3107775396186342,2.3951215495601823,-0.0700607406490543,-0.255650017740116,0.6117360893347099,3,4,0.0,False,1,1,True,51.0,1.743865985502308,434969,8,True,1.3951215495601823
20260731,Ketel Marte|R|OVER|0.5|824407,Miguel Vargas|R|OVER|0.5|822945,False,0.3844629802496734,0.4113878956329891,-0.1856540405249032,-0.1402700815283752,0.1581634163937006,0.1424747428706639,4.426545665936352,-0.2998824146527779,-0.3693290444404663,0.8418365836062994,3,4,0.0,False,0,1,False,108.0,0.8018411686157623,503938,9,True,-1.0
20260620,Pete Crow-Armstrong|R|OVER|0.5|824665,Gavin Sheets|R|OVER|0.5|822885,False,0.4459246993029464,0.4185485231022153,-0.1513042563503926,-0.0034561489034092,0.1866411243080476,0.1661756005640992,4.531490730788513,-0.1542374752141354,-0.24697680636057,0.8133588756919521,3,4,0.0,False,1,0,False,80.0,0.7562178838714234,132234,3,True,-1.0
20260620,Tommy Troy|R|OVER|0.5|825068,Ty France|TB|OVER|1.0|822885,False,0.4043833029005428,0.3980047502240535,-0.0553456826804549,-0.1820576000406786,0.1609464754657083,0.1128728993330217,4.800806089133096,-0.2273271805597171,-0.4581190975839222,0.8390535245342916,3,4,0.0,False,1,0,False,27.0,2.1476215031926014,165246,3,True,-1.0
20260620,Kyle Karros|R|UNDER|0.5|824342,Wilyer Abreu|TB|UNDER|1.5|823126,False,0.6519932665980694,0.5747233926589668,-0.0220101001028958,-0.0862038385378524,0.3747157821700447,0.2857973821696938,2.3849633749057664,-0.1063165835252761,-0.3183837108813339,0.6252842178299554,3,4,0.0,False,1,0,False,79.0,1.982090934695412,155369,3,True,-1.0
20260620,Spencer Steer|R|OVER|0.5|823532,Jo Adell|TB|UNDER|1.5|824988,False,0.3927528772460896,0.5766695995674952,-0.0534373033398775,-0.046231913072457,0.2264886444504841,0.1779748710569236,3.9860775119252194,-0.0971987076494985,-0.2905783687922062,0.7735113555495161,3,4,0.0,False,1,0,False,87.0,1.887054825260396,131844,3,True,-1.0
20260627,Cole Carrigg|TB|OVER|1.0|823689,Matt Chapman|TB|OVER|1.0|823207,False,0.4785022505552625,0.4487991377746079,-0.0728208767334651,-0.0993858121969044,0.2147513974724112,0.1304259143157425,3.888359670190047,-0.1649693269513233,-0.4928571348270042,0.7852486025275888,3,4,0.0,False,0,0,False,23.0,1.924204284876016,416246,6,True,-1.0
20260802,Sam Antonacci|R|OVER|0.5|822943,Jonah Heim|TB|UNDER|1.5|824971,False,0.385683535786335,0.5871652535369284,-0.0165069837448457,-0.0315586078027284,0.2264599710750023,0.1766350025918173,4.205844155844155,-0.0475446541215648,-0.2571007066316876,0.7735400289249976,3,4,0.0,False,1,1,True,71.0,1.7446063425298692,609433,11,True,3.2058441558441553
20260621,TJ Rumfield|TB|OVER|1.5|824343,Leody Taveras|TB|OVER|1.0|823934,False,0.4545784755260307,0.3302664688424354,-0.143752364713894,-0.2538765913690927,0.1501320279237596,0.1129486645560715,4.255363849452922,-0.3611335957281767,-0.5193623360041086,0.8498679720762403,3,4,0.0,False,1,1,True,75.0,1.9078741257569205,264806,4,True,3.2553638494529222
20260627,Jo Adell|R|OVER|0.5|824015,Christian Walker|TB|OVER|1.5|824257,False,0.4223032736812404,0.4609686228037099,-0.090581914655585,-0.0052951971921494,0.1946685584743396,0.150317086493305,4.646885682731607,-0.0953974627475908,-0.3014936829043323,0.8053314415256604,3,4,0.0,False,1,1,True,95.0,2.0816033682511983,393804,6,True,3.6468856827316074
20260731,Michael Busch|TB|OVER|1.5|824651,Dylan Crews|TB|UNDER|1.5|824892,False,0.4340216337601794,0.6015582511595843,-0.061584677452366,-0.0647686800081284,0.2610892949701991,0.1985208087982988,3.361437706233783,-0.1223645991931783,-0.3326846678333708,0.7389107050298009,3,4,0.0,False,0,0,False,67.0,1.6074719517925102,554853,9,True,-1.0
20260731,Kyle Schwarber|R|OVER|0.5|824809,Royce Lewis|TB|OVER|1.0|823111,False,0.3865394205945049,0.4076227151253453,-0.3529791508652831,-0.2101065435940116,0.1575622481257099,0.1285756038556872,3.2436547521332613,-0.4889224651102409,-0.5829451315450965,0.84243775187429,3,4,0.0,False,1,1,True,90.0,1.5579947638909004,494258,9,True,2.2436547521332613
20260620,Ty France|R|UNDER|0.5|822885,Justin Crawford|TB|OVER|0.5|823447,False,0.6716556570036623,0.4401030600168252,-0.0841059222677331,-0.0983985689737124,0.2955977099249229,0.247764593769532,2.7935649818181822,-0.1742285888480864,-0.3078535071110277,0.704402290075077,3,4,0.0,False,1,1,True,66.0,1.2364872498662594,136338,3,True,1.7935649818181822
20260627,Gabriel Moreno|R|OVER|0.5|822960,Alec Burleson|R|OVER|0.5|823038,False,0.3830004852866971,0.3935479006177294,-0.025192745165369,-0.2374337904463805,0.1507290369201512,0.1336427286051819,4.931731062266432,-0.2566449266353864,-0.3409100040917815,0.8492709630798488,3,4,0.0,False,0,0,False,63.0,0.7629054911177325,360506,6,True,-1.0
20260621,Bryce Eldridge|R|UNDER|0.5|823852,Jose Altuve|TB|OVER|1.0|824177,False,0.6496091309889972,0.4157734820837984,-0.2484575213942825,-0.0971978138924953,0.2700902503847256,0.1999603622855012,2.512101757362305,-0.3215058073621057,-0.4976792224997892,0.7299097496152743,3,4,0.0,False,1,0,False,49.0,1.920123489488168,209201,4,True,-1.0
20260731,James Wood|R|OVER|0.5|824892,Pete Crow-Armstrong|TB|OVER|1.5|824651,False,0.5852104662134775,0.5296523752773122,-0.0158543565711398,-0.0342054957457395,0.3099581134671116,0.2395587992568072,3.066486768736312,-0.0495175461906338,-0.2653961117446424,0.6900418865328884,3,4,0.0,False,0,0,False,115.0,2.260498839691347,521634,9,True,-1.0
20260621,Griffin Conine|R|UNDER|0.5|823852,Carson Benge|R|OVER|0.5|823449,False,0.653997188310742,0.4198701021130163,-0.2006309416092031,-0.0354739941519799,0.2745938662376567,0.22617503163004,2.8078276315934483,-0.2289877549118321,-0.3649394966126514,0.7254061337623432,3,4,0.0,False,1,1,True,21.0,0.782630944849274,207046,4,True,1.8078276315934483
20260621,JP Crawford|R|UNDER|0.5|823123,Jac Caglianone|TB|OVER|1.5|824095,False,0.6261236732685671,0.4564476239536222,-0.0471666780539266,-0.1351213823197635,0.2857926629645515,0.2214966962225153,2.883507077529851,-0.1759148336356124,-0.3613127087928977,0.7142073370354485,3,4,0.0,False,1,1,True,65.0,1.8009310418863402,243232,4,True,1.8835070775298508
20260627,Daulton Varsho|TB|OVER|1.5|822794,Andrew Benintendi|TB|OVER|1.5|824581,False,0.4367024899826386,0.4472971237454892,-0.0794822758771001,-0.0820672825643754,0.1953357677017275,0.1367892472777222,4.325748150958413,-0.1550266640482099,-0.4082841665173998,0.8046642322982724,3,4,0.0,False,0,0,False,80.0,2.020904769138081,402631,6,True,-1.0
20260731,Brayan Rocchio|TB|UNDER|1.5|824407,Mickey Moniak|TB|OVER|1.5|824325,False,0.593503252003099,0.4507832717850118,-0.0150027272664339,-0.1881383468479747,0.2675413377530013,0.1810765668010969,2.9890017030937805,-0.2003184858082907,-0.4587618334411465,0.7324586622469986,3,4,0.0,False,1,1,True,81.0,2.628683165660978,565880,9,True,1.9890017030937805
20260730,Paul Goldschmidt|TB|UNDER|1.5|824568,Daylen Lile|TB|UNDER|1.5|824894,False,0.590251387469158,0.5743855025256437,-0.0392629508953402,-0.0737881156526089,0.3390318398079307,0.2464985472606111,2.6246681524593587,-0.1101539273864211,-0.3530231133775759,0.6609681601920694,3,4,0.0,False,1,0,False,85.0,1.938800834834833,467978,8,True,-1.0
20260627,Tyler Callihan|R|UNDER|0.5|823364,Cam Smith|TB|OVER|1.0|824257,False,0.6809393532062722,0.3967707177563949,-0.0667328664457798,-0.1940769295334897,0.2701767959202279,0.2105094804769617,2.783886422509697,-0.2478584861605042,-0.4139655154906161,0.7298232040797721,3,4,0.0,False,1,1,True,29.0,1.6428170945992,344537,6,True,1.7838864225096969
20260627,Cooper Pratt|R|OVER|0.5|823770,Austin Riley|R|UNDER|0.5|823207,False,0.4027326279196188,0.6634870576679135,-0.0303798416699565,-0.0202427311664722,0.2672078863252545,0.2191703833507645,3.555255839174646,-0.0500076018686238,-0.2207932148180486,0.7327921136747455,3,4,0.0,False,0,1,False,24.0,0.81446656877029,378440,6,True,-1.0
20260626,Dylan Crews|TB|UNDER|1.5|824824,Max Muncy|TB|OVER|1.0|824014,False,0.6091311553066117,0.4464240467730609,-0.2555063657363634,-0.0895016478450925,0.2719307953675274,0.1896728741529333,2.4927674200000007,-0.3221397728131405,-0.5271896388538075,0.7280692046324726,3,4,0.0,False,0,1,False,41.0,2.2403037523125384,312166,5,True,-1.0
20260802,Tyler Soderstrom|TB|OVER|1.5|824971,Grant McCray|TB|OVER|0.5|823270,False,0.4508350798690749,0.4108894842905699,-0.0757880862683965,-0.2423382022615942,0.185243393467502,0.1332467216353589,3.780108142814738,-0.2997599399508609,-0.496312982542811,0.8147566065324978,3,4,0.0,False,1,0,False,30.0,2.071938915453365,668456,11,True,-1.0
20260619,Jonathan Aranda|R|OVER|0.5|822966,Gavin Sheets|TB|OVER|1.0|822886,False,0.426927459650516,0.3740196938432268,-0.1557309740938007,-0.2416587111114487,0.1596792777517525,0.120852502316378,4.009562607552323,-0.3597559387256113,-0.5154343256831202,0.8403207222482473,3,4,0.0,False,1,1,True,79.0,2.0649258887857136,59304,2,True,3.009562607552323
20260627,Nick Loftin|R|UNDER|0.5|824581,Troy Johnston|R|OVER|0.5|823689,False,0.6597483177226342,0.3963568573293916,-0.0624412547254867,-0.0558734711546271,0.2614957698408962,0.2315014603889932,3.3850416941858072,-0.1148259162353506,-0.2163579043183539,0.7385042301591038,3,4,0.0,False,1,0,False,60.0,0.7367867528334672,357010,6,True,-1.0
20260621,Willy Adames|R|UNDER|0.5|823852,Wyatt Langford|R|OVER|0.5|822883,False,0.6321987937781115,0.3729686394241571,-0.2343735874224203,-0.1509421810462132,0.2357903239610155,0.2066383886899245,2.7569455823132496,-0.3499389080034681,-0.4303092071649843,0.7642096760389845,3,4,0.0,False,1,1,True,46.0,0.737956777324885,211741,4,True,1.7569455823132496
20260621,Connor Wong|R|UNDER|0.5|823123,Max Muncy|TB|OVER|1.5|824987,False,0.7568780539033472,0.4494364171750359,-0.0001490419874435,-0.014444939147993,0.340168560784734,0.267250335347965,2.896823179348987,-0.0145918282329976,-0.225823033875225,0.6598314392152661,3,4,0.0,False,1,0,False,41.0,2.2980586252729647,244832,4,True,-1.0
20260627,Ben Rice|R|OVER|0.5|824745,Junior Caminero|TB|OVER|1.5|822960,False,0.4651369815452412,0.5161902827382329,-0.1118473369293739,-0.0084743916770615,0.2400991900158462,0.1790804543236999,3.6677596016738745,-0.1193738904652598,-0.3431759441821297,0.7599008099841538,3,4,0.0,False,0,1,False,85.0,2.2073773990664813,335458,6,True,-1.0
20260730,Kody Clemens|R|OVER|0.5|823674,Brandon Lowe|R|OVER|0.5|824488,False,0.3801356832726451,0.4405115148657055,-0.2090818893960002,-0.2171309320822446,0.1674541456929429,0.1504443102491468,3.697641055618965,-0.3808146759521745,-0.4437109418384775,0.8325458543070571,3,4,0.0,False,1,1,True,104.0,0.7448052312581502,431118,8,True,2.697641055618965
20260731,Ezequiel Duran|R|OVER|0.5|824164,Tommy White|R|UNDER|0.5|824975,False,0.3887194163485937,0.6292279905065264,-0.0067622927684285,-0.0131993309755541,0.2445931372198954,0.1953371908501419,4.007175528867197,-0.0198723660035786,-0.2172495889476496,0.7554068627801045,3,4,0.0,False,0,1,False,25.0,0.9587025944239796,525596,9,True,-1.0
20260627,Jake Burger|TB|OVER|1.0|822794,Nathan Church|TB|OVER|1.0|823038,False,0.4593827058137577,0.3515970640517433,-0.0036074326391524,-0.2823705903237445,0.1615176106402629,0.1184394873385878,4.427013296485264,-0.2849593900790262,-0.4756668147231733,0.838482389359737,3,4,0.0,False,1,0,False,72.0,1.8779234411916303,404155,6,True,-1.0
20260731,Ketel Marte|R|OVER|0.5|824407,Kevin McGonigle|R|OVER|0.5|824975,False,0.3844629802496734,0.4809392581107798,-0.1856540405249032,-0.1685324679760164,0.1849033404923374,0.1668108119554602,3.6619253245266368,-0.3228977748615381,-0.3891512632954493,0.8150966595076626,3,4,0.0,False,0,1,False,108.0,0.7652818067134622,504032,9,True,-1.0
