player_id,player_display_name,position,recent_team,opponent_team,season,week,actual,baseline,prediction,absolute_error,target
00-0036139,Rico Dowdle,RB,DAL,CIN,2024,14,10.0,12.8,14.364315262948356,4.364315262948356,receiving
00-0036182,Nick Westbrook-Ikhine,WR,TEN,JAX,2024,14,19.0,61.4,42.61921251157881,23.61921251157881,receiving
00-0036259,Jauan Jennings,WR,SF,CHI,2024,14,90.0,61.4,52.49136812229026,37.50863187770974,receiving
00-0036275,D'Andre Swift,RB,CHI,SF,2024,14,2.0,24.0,16.435193538399922,14.435193538399922,receiving
00-0036309,Darnell Mooney,WR,ATL,MIN,2024,14,142.0,63.4,49.66596261664495,92.33403738335505,receiving
00-0036322,Justin Jefferson,WR,MIN,ATL,2024,14,132.0,78.4,77.11399890472879,54.88600109527121,receiving
00-0036331,Devin Duvernay,WR,JAX,TEN,2024,14,8.0,4.4,13.409635281342169,5.409635281342169,receiving
00-0036358,CeeDee Lamb,WR,DAL,CIN,2024,14,93.0,53.4,70.09483013457542,22.905169865424583,receiving
00-0036387,Jalen Reagor,WR,LAC,KC,2024,14,4.0,11.0,15.467808921852136,11.467808921852136,receiving
00-0036407,Jerry Jeudy,WR,CLE,PIT,2024,14,64.0,122.8,65.29808016954246,1.2980801695424589,receiving
00-0036410,Tee Higgins,WR,CIN,DAL,2024,14,23.0,91.8,75.55223531006044,52.55223531006044,receiving
00-0036415,Van Jefferson,WR,PIT,CLE,2024,14,10.0,28.8,24.563247364831597,14.563247364831597,receiving
00-0036555,Chuba Hubbard,RB,CAR,PHI,2024,14,15.0,6.6,9.878066589920692,5.121933410079308,receiving
00-0036613,Jaylen Waddle,WR,MIA,NYJ,2024,14,99.0,57.4,54.2463361307899,44.7536638692101,receiving
00-0036637,Noah Gray,TE,KC,LAC,2024,14,26.0,33.0,26.110109164035286,0.11010916403528626,receiving
00-0036849,Tutu Atwell,WR,LA,BUF,2024,14,45.0,22.4,25.12578510347521,19.87421489652479,receiving
00-0036893,Najee Harris,RB,PIT,CLE,2024,14,0.0,22.8,18.384328927061865,18.384328927061865,receiving
00-0036894,Pat Freiermuth,TE,PIT,CLE,2024,14,48.0,35.4,34.42347978272697,13.576520217273028,receiving
00-0036900,Ja'Marr Chase,WR,CIN,DAL,2024,14,177.0,104.4,83.35925688022184,93.64074311977816,receiving
00-0036912,DeVonta Smith,WR,PHI,CAR,2024,14,37.0,42.6,54.405976863714265,17.405976863714265,receiving
00-0036963,Amon-Ra St. Brown,WR,DET,GB,2024,14,43.0,82.4,74.7963918883474,31.7963918883474,receiving
00-0036970,Kyle Pitts,TE,ATL,MIN,2024,14,14.0,33.2,32.99174714473116,18.991747144731157,receiving
00-0036973,Travis Etienne,RB,JAX,TEN,2024,14,50.0,4.6,11.781478615684247,38.21852138431575,receiving
00-0036980,Elijah Moore,WR,CLE,PIT,2024,14,34.0,62.2,46.96460669390107,12.964606693901068,receiving
00-0036988,Josh Palmer,WR,LAC,KC,2024,14,78.0,34.2,36.11584767239081,41.88415232760919,receiving
00-0037005,Tommy Tremble,TE,CAR,PHI,2024,14,3.0,26.2,17.587364673285148,14.587364673285148,receiving
00-0037086,Grant Calcaterra,TE,PHI,CAR,2024,14,16.0,18.6,18.250748990756016,2.2507489907560156,receiving
00-0037197,Isiah Pacheco,RB,KC,LAC,2024,14,6.0,18.8,14.220414250991254,8.220414250991254,receiving
00-0037228,Jaylen Warren,RB,PIT,CLE,2024,14,25.0,28.6,18.989676578928268,6.010323421071732,receiving
00-0037231,Kevin Austin,WR,NO,NYG,2024,14,5.0,28.333333333333332,23.89523713204813,18.89523713204813,receiving
00-0037238,Drake London,WR,ATL,MIN,2024,14,70.0,61.0,60.201350746766394,9.798649253233606,receiving
00-0037240,Jameson Williams,WR,DET,GB,2024,14,80.0,53.0,42.20432257946149,37.79567742053851,receiving
00-0037248,James Cook,RB,BUF,LA,2024,14,9.0,14.4,14.628839778279783,5.628839778279783,receiving
00-0037256,Rachaad White,RB,TB,LV,2024,14,19.0,21.0,20.044123246017207,1.0441232460172074,receiving
00-0037261,Khalil Shakir,WR,BUF,LA,2024,14,106.0,63.0,50.51707063384406,55.48292936615594,receiving
00-0037267,Jerome Ford,RB,CLE,PIT,2024,14,19.0,12.0,12.242878377700865,6.757121622299135,receiving
00-0037300,Mike Woods,WR,CLE,PIT,2024,14,12.0,13.4,16.507730698012836,4.5077306980128355,receiving
00-0037666,Jalen Tolbert,WR,DAL,CIN,2024,14,0.0,23.4,30.424751481304977,30.424751481304977,receiving
00-0037740,Garrett Wilson,WR,NYJ,MIA,2024,14,114.0,60.6,61.30754001507765,52.69245998492235,receiving
00-0037744,Trey McBride,TE,ARI,SEA,2024,14,70.0,91.8,62.95636624419028,7.043633755809722,receiving
00-0037801,Kavontae Turpin,WR,DAL,CIN,2024,14,16.0,39.8,24.87869936671482,8.87869936671482,receiving
00-0037805,Jeremy Ruckert,TE,NYJ,MIA,2024,14,0.0,8.8,12.226063501318944,12.226063501318944,receiving
00-0037809,Chigoziem Okonkwo,TE,TEN,JAX,2024,14,8.0,33.6,25.697812085729744,17.697812085729744,receiving
00-0037837,Calvin Austin,WR,PIT,CLE,2024,14,4.0,36.0,28.817633169476103,24.817633169476103,receiving
00-0038041,Jake Ferguson,TE,DAL,CIN,2024,14,32.0,28.0,29.679365514583772,2.320634485416228,receiving
00-0038117,Wan'Dale Robinson,WR,NYG,NO,2024,14,38.0,28.8,34.6319565596978,3.368043440302202,receiving
00-0038124,Christian Watson,WR,GB,DET,2024,14,114.0,58.6,46.59818409320545,67.40181590679455,receiving
00-0038129,Cade Otton,TE,TB,LV,2024,14,70.0,48.6,39.998682444233886,30.001317555766114,receiving
00-0038393,Dontayvion Wicks,WR,GB,DET,2024,14,49.0,13.2,23.148815600764756,25.851184399235244,receiving
00-0038542,Bijan Robinson,RB,ATL,MIN,2024,14,9.0,38.2,29.33120169464933,20.33120169464933,receiving
00-0038543,Jaxon Smith-Njigba,WR,SEA,ARI,2024,14,82.0,102.0,61.70604869624394,20.29395130375606,receiving
00-0038544,Quentin Johnston,WR,LAC,KC,2024,14,48.0,40.4,34.49469675987365,13.505303240126352,receiving
00-0038547,Luke Schoonmaker,TE,DAL,CIN,2024,14,22.0,30.4,28.10205898198096,6.10205898198096,receiving
00-0038558,Darnell Washington,TE,PIT,CLE,2024,14,0.0,20.2,16.924584034665713,16.924584034665713,receiving
00-0038559,Michael Wilson,WR,ARI,SEA,2024,14,57.0,32.8,34.78005199808245,22.21994800191755,receiving
00-0038563,Tre Tucker,WR,LV,TB,2024,14,7.0,39.8,34.76009011613184,27.760090116131842,receiving
00-0038597,Chase Brown,RB,CIN,DAL,2024,14,65.0,35.6,25.196655097515684,39.80334490248431,receiving
00-0038606,Parker Washington,WR,JAX,TEN,2024,14,15.0,40.0,33.39064752144222,18.39064752144222,receiving
00-0038619,Andrei Iosivas,WR,CIN,DAL,2024,14,41.0,24.0,24.169005757079475,16.830994242920525,receiving
00-0038720,Julian Hill,TE,MIA,NYJ,2024,14,14.0,10.4,11.919058049501484,2.0809419504985165,receiving
00-0038935,Brenton Strange,TE,JAX,TEN,2024,14,21.0,23.0,16.215633912070818,4.7843660879291825,receiving
00-0038938,Jalin Hyatt,WR,NYG,NO,2024,14,0.0,10.6,20.238786811496812,20.238786811496812,receiving
00-0038994,Jordan Addison,WR,MIN,ATL,2024,14,133.0,68.8,57.81144646193138,75.18855353806862,receiving
00-0038996,Tucker Kraft,TE,GB,DET,2024,14,41.0,43.2,31.403831668629273,9.596168331370727,receiving
00-0039032,Tyjae Spears,RB,TEN,JAX,2024,14,2.0,2.4,13.141371128875768,11.141371128875768,receiving
00-0039040,Devon Achane,RB,MIA,NYJ,2024,14,45.0,37.0,30.656602171442884,14.343397828557116,receiving
00-0039062,Jonathan Mingo,WR,DAL,CIN,2024,14,0.0,2.0,18.877364404137598,18.877364404137598,receiving
00-0039065,Sam LaPorta,TE,DET,GB,2024,14,54.0,33.4,41.86036686541457,12.13963313458543,receiving
00-0039066,Michael Mayer,TE,LV,TB,2024,14,68.0,7.8,16.051723856370963,51.94827614362904,receiving
00-0039075,Puka Nacua,WR,LA,BUF,2024,14,162.0,81.0,78.9795276491611,83.0204723508389,receiving
00-0039139,Jahmyr Gibbs,RB,DET,GB,2024,14,30.0,25.6,16.518065025868037,13.481934974131963,receiving
00-0039146,Jayden Reed,WR,GB,DET,2024,14,0.0,48.2,42.27162833544159,42.27162833544159,receiving
00-0039337,Malik Nabers,WR,NYG,NO,2024,14,79.0,62.6,75.78023345221641,3.2197665477835926,receiving
00-0039338,Brock Bowers,TE,LV,TB,2024,14,49.0,81.4,78.60163919258522,29.601639192585225,receiving
00-0039342,Xavier Legette,WR,CAR,PHI,2024,14,39.0,43.2,40.332429640766144,1.3324296407661436,receiving
00-0039356,Ja'Tavion Sanders,TE,CAR,PHI,2024,14,0.0,42.4,28.738067726460237,28.738067726460237,receiving
00-0039361,Bucky Irving,RB,TB,LV,2024,14,15.0,32.2,21.994870319588394,6.994870319588394,receiving
00-0039384,Tyrone Tracy,RB,NYG,NO,2024,14,38.0,14.0,14.292804250831342,23.70719574916866,receiving
00-0039410,Ryan Flournoy,WR,DAL,CIN,2024,14,0.0,14.666666666666666,15.61860577967542,15.61860577967542,receiving
00-0039793,A.J. Barner,TE,SEA,ARI,2024,14,13.0,21.8,21.572525920173163,8.572525920173163,receiving
00-0039849,Marvin Harrison,WR,ARI,SEA,2024,14,49.0,61.2,54.507324974381646,5.507324974381646,receiving
00-0039855,Jalen McMillan,WR,TB,LV,2024,14,59.0,17.2,23.58932961045355,35.41067038954645,receiving
00-0039880,Malik Washington,WR,MIA,NYJ,2024,14,0.0,7.4,11.27610797280419,11.27610797280419,receiving
00-0039893,Brian Thomas,WR,JAX,TEN,2024,14,86.0,50.4,53.786191641046386,32.213808358953614,receiving
00-0039894,Xavier Worthy,WR,KC,LAC,2024,14,41.0,34.4,38.42036157006335,2.579638429936651,receiving
00-0039916,Ricky Pearsall,WR,SF,CHI,2024,14,5.0,26.4,27.492374650236712,22.492374650236712,receiving
00-0039919,Rome Odunze,WR,CHI,SF,2024,14,42.0,51.2,49.27321628056533,7.273216280565329,receiving
00-0030035,Adam Thielen,WR,CAR,DAL,2024,15,51.0,63.6,57.45783197633171,6.457831976331711,receiving
00-0030061,Zach Ertz,TE,WAS,NO,2024,15,25.0,31.2,44.685784786234876,19.685784786234876,receiving
00-0030279,Keenan Allen,WR,CHI,MIN,2024,15,82.0,54.8,67.58983391858973,14.410166081410267,receiving
00-0030506,Travis Kelce,TE,KC,CLE,2024,15,27.0,49.4,64.11839746807331,37.11839746807331,receiving
00-0030564,DeAndre Hopkins,WR,KC,CLE,2024,15,36.0,48.4,60.46791028933529,24.467910289335293,receiving
00-0031236,Brandin Cooks,WR,DAL,CAR,2024,15,34.0,14.0,37.75395730246689,3.753957302466887,receiving
00-0031381,Davante Adams,WR,NYJ,JAX,2024,15,198.0,73.8,82.17699406151928,115.82300593848072,receiving
00-0031408,Mike Evans,WR,TB,LAC,2024,15,159.0,62.8,66.85865804144522,92.14134195855478,receiving
00-0032104,Ameer Abdullah,RB,LV,ATL,2024,15,58.0,15.6,13.839656212358655,44.160343787641345,receiving
00-0032211,Tyler Lockett,WR,SEA,GB,2024,15,22.0,23.6,34.794830355746704,12.794830355746704,receiving
00-0032385,Sterling Shepard,WR,TB,LAC,2024,15,16.0,35.2,41.986049815416955,25.986049815416955,receiving
00-0032392,Austin Hooper,TE,NE,ARI,2024,15,38.0,41.6,31.969002680682642,6.030997319317358,receiving
00-0032775,Demarcus Robinson,WR,LA,SF,2024,15,0.0,21.2,23.639830198053357,23.639830198053357,receiving
00-0033009,Tyler Boyd,WR,TEN,CIN,2024,15,39.0,26.6,37.8602908480536,1.1397091519463984,receiving
00-0033040,Tyreek Hill,WR,MIA,HOU,2024,15,36.0,64.6,73.97381742899479,37.97381742899479,receiving
00-0033090,Hunter Henry,TE,NE,ARI,2024,15,25.0,50.4,47.14759832473126,22.147598324731263,receiving
00-0033282,Curtis Samuel,WR,BUF,DET,2024,15,1.0,21.6,25.072401538967185,24.072401538967185,receiving
00-0033288,George Kittle,TE,SF,LA,2024,15,61.0,85.0,57.78258354781407,3.2174164521859296,receiving
00-0033293,Aaron Jones,RB,MIN,CHI,2024,15,20.0,11.4,16.681591666490572,3.318408333509428,receiving
00-0033307,Kendrick Bourne,WR,NE,ARI,2024,15,44.0,36.0,34.15049561562844,9.849504384371564,receiving
00-0033375,Tim Patrick,WR,DET,BUF,2024,15,30.0,36.8,34.91407099281261,4.914070992812611,receiving
00-0033536,Mike Williams,WR,PIT,PHI,2024,15,15.0,17.8,33.46315569984587,18.46315569984587,receiving
00-0033553,James Conner,RB,ARI,NE,2024,15,28.0,35.6,21.843712763659553,6.156287236340447,receiving
00-0033555,Mack Hollins,WR,BUF,DET,2024,15,7.0,41.4,27.34415449353004,20.34415449353004,receiving
00-0033589,David Moore,WR,CAR,DAL,2024,15,19.0,36.8,40.541456040375266,21.541456040375266,receiving
00-0033858,Jonnu Smith,TE,MIA,HOU,2024,15,48.0,78.0,45.66464619939705,2.3353538006029524,receiving
00-0033897,Joe Mixon,RB,HOU,MIA,2024,15,33.0,25.8,21.368255317904854,11.631744682095146,receiving
00-0033906,Alvin Kamara,RB,NO,WAS,2024,15,58.0,35.6,29.494767120297013,28.505232879702987,receiving
00-0033908,Cooper Kupp,WR,LA,SF,2024,15,0.0,71.0,70.56698284092293,70.56698284092293,receiving
00-0033923,Kareem Hunt,RB,KC,CLE,2024,15,4.0,19.4,14.647367125068751,10.647367125068751,receiving
00-0033943,Josh Reynolds,WR,JAX,NYJ,2024,15,0.0,36.6,28.19764816862532,28.19764816862532,receiving
00-0034272,Marquez Valdes-Scantling,WR,NO,WAS,2024,15,64.0,57.6,37.762854674975074,26.237145325024926,receiving
00-0034348,Courtland Sutton,WR,DEN,IND,2024,15,32.0,93.8,67.33840490768922,35.338404907689224,receiving
00-0034364,Jordan Akins,TE,CLE,KC,2024,15,30.0,20.6,17.57870132824883,12.42129867175117,receiving
00-0034383,Dalton Schultz,TE,HOU,MIA,2024,15,13.0,40.2,35.84298248392764,22.842982483927642,receiving
00-0034386,Justin Watson,WR,KC,CLE,2024,15,0.0,19.2,20.57097727638032,20.57097727638032,receiving
00-0034407,Ray-Ray McCloud,WR,ATL,LV,2024,15,14.0,59.4,35.812900565113715,21.812900565113715,receiving
00-0034521,Allen Lazard,WR,NYJ,JAX,2024,15,0.0,56.4,43.71875257785198,43.71875257785198,receiving
00-0034613,Tanner Hudson,TE,CIN,TEN,2024,15,9.0,23.2,17.097902232337827,8.097902232337827,receiving
00-0034753,Mark Andrews,TE,BAL,NYG,2024,15,24.0,45.4,44.25052869347755,20.25052869347755,receiving
00-0034777,D.J. Chark,WR,LAC,TB,2024,15,16.0,37.8,41.42713191943261,25.42713191943261,receiving
00-0034827,D.J. Moore,WR,CHI,MIN,2024,15,46.0,67.6,67.1876551312407,21.187655131240703,receiving
00-0034829,Mike Gesicki,TE,CIN,TEN,2024,15,37.0,41.4,29.103824066210954,7.896175933789046,receiving
00-0034837,Calvin Ridley,WR,TEN,CIN,2024,15,41.0,67.8,67.3471836889975,26.347183688997504,receiving
00-0034844,Saquon Barkley,RB,PHI,PIT,2024,15,9.0,24.2,22.388694045710402,13.388694045710402,receiving
00-0034960,Jakobi Meyers,WR,LV,ATL,2024,15,59.0,83.6,65.58784384851796,6.587843848517963,receiving
00-0034972,Alexander Mattison,RB,LV,ATL,2024,15,3.0,28.4,15.387077361175173,12.387077361175173,receiving
00-0034975,Justice Hill,RB,BAL,NYG,2024,15,61.0,18.6,15.273338340000244,45.726661659999756,receiving
00-0034981,Foster Moreau,TE,NO,WAS,2024,15,39.0,22.6,23.44469500991613,15.555304990083869,receiving
00-0035208,Olamide Zaccheaus,WR,WAS,NO,2024,15,36.0,17.6,21.386416171152142,14.613583828847858,receiving
00-0035229,T.J. Hockenson,TE,MIN,CHI,2024,15,52.0,54.4,47.60712601880476,4.392873981195237,receiving
00-0035261,Tony Pollard,RB,TEN,CIN,2024,15,0.0,19.6,18.886271784879796,18.886271784879796,receiving
00-0035298,Scott Miller,WR,PIT,PHI,2024,15,0.0,30.0,21.279834828813044,21.279834828813044,receiving
00-0035406,Lil'Jordan Humphrey,WR,DEN,IND,2024,15,0.0,22.4,23.3558516984782,23.3558516984782,receiving
00-0035500,Greg Dortch,WR,ARI,NE,2024,15,60.0,2.0,15.490609130053645,44.50939086994636,receiving
00-0035535,Darius Slayton,WR,NYG,BAL,2024,15,16.0,38.4,38.25869779713777,22.25869779713777,receiving
00-0035631,Drew Sample,TE,CIN,TEN,2024,15,8.0,8.8,12.272385665545691,4.272385665545691,receiving
00-0035640,DK Metcalf,WR,SEA,GB,2024,15,28.0,68.6,65.31597066949045,37.315970669490454,receiving
00-0035644,Noah Fant,TE,SEA,GB,2024,15,15.0,38.8,31.210039154422695,16.210039154422695,receiving
00-0035659,Terry McLaurin,WR,WAS,NO,2024,15,73.0,63.4,57.00378012755583,15.996219872444172,receiving
00-0035676,A.J. Brown,WR,PHI,PIT,2024,15,110.0,78.4,73.86689116480161,36.133108835198385,receiving
00-0035685,David Montgomery,RB,DET,BUF,2024,15,31.0,29.8,17.10568068573696,13.89431931426304,receiving
00-0035689,Dawson Knox,TE,BUF,DET,2024,15,42.0,29.2,24.211180072133736,17.788819927866264,receiving
00-0035719,Deebo Samuel,WR,SF,LA,2024,15,16.0,29.4,40.75414288619117,24.75414288619117,receiving
00-0036040,Juwan Johnson,TE,NO,WAS,2024,15,12.0,35.8,28.532349728199417,16.532349728199417,receiving
00-0036139,Rico Dowdle,RB,DAL,CAR,2024,15,0.0,8.4,11.204197097197525,11.204197097197525,receiving
00-0036182,Nick Westbrook-Ikhine,WR,TEN,CIN,2024,15,9.0,55.2,37.04356584106296,28.043565841062957,receiving
00-0036252,Michael Pittman,WR,IND,DEN,2024,15,58.0,42.8,55.33279671131196,2.667203288688043,receiving
00-0036259,Jauan Jennings,WR,SF,LA,2024,15,31.0,74.0,52.61444698140708,21.614446981407077,receiving
00-0036275,D'Andre Swift,RB,CHI,MIN,2024,15,10.0,18.2,16.564185021193296,6.564185021193296,receiving
00-0036290,Cole Kmet,TE,CHI,MIN,2024,15,14.0,31.8,31.63345224833665,17.63345224833665,receiving
00-0036309,Darnell Mooney,WR,ATL,LV,2024,15,0.0,74.6,51.860164315162365,51.860164315162365,receiving
00-0036322,Justin Jefferson,WR,MIN,CHI,2024,15,73.0,77.4,78.3604412174667,5.3604412174667,receiving
00-0036331,Devin Duvernay,WR,JAX,NYJ,2024,15,42.0,6.0,16.69374885418234,25.30625114581766,receiving
00-0036358,CeeDee Lamb,WR,DAL,CAR,2024,15,116.0,62.6,67.69589294028653,48.30410705971347,receiving
00-0036407,Jerry Jeudy,WR,CLE,KC,2024,15,108.0,119.8,63.65527851573741,44.34472148426259,receiving
00-0036410,Tee Higgins,WR,CIN,TEN,2024,15,88.0,79.8,64.32035871886838,23.679641281131623,receiving
00-0036415,Van Jefferson,WR,PIT,PHI,2024,15,0.0,18.4,20.02831235847734,20.02831235847734,receiving
00-0036550,Rashod Bateman,WR,BAL,NYG,2024,15,80.0,36.0,40.11534592207046,39.88465407792954,receiving
00-0036554,Nico Collins,WR,HOU,MIA,2024,15,17.0,98.8,68.60425763897113,51.604257638971134,receiving
00-0036555,Chuba Hubbard,RB,CAR,DAL,2024,15,17.0,6.6,14.551993495401796,2.4480065045982045,receiving
00-0036613,Jaylen Waddle,WR,MIA,HOU,2024,15,0.0,78.0,63.893645126465515,63.893645126465515,receiving
00-0036626,Dyami Brown,WR,WAS,NO,2024,15,30.0,14.4,19.212498987626,10.787501012374001,receiving
00-0036628,John Bates,TE,WAS,NO,2024,15,6.0,12.8,13.12342100216393,7.12342100216393,receiving
00-0036637,Noah Gray,TE,KC,CLE,2024,15,21.0,38.2,30.175598719031,9.175598719031,receiving
00-0036849,Tutu Atwell,WR,LA,SF,2024,15,6.0,28.2,25.566449718990427,19.566449718990427,receiving
00-0036875,Rhamondre Stevenson,RB,NE,ARI,2024,15,16.0,15.6,14.995208311066573,1.0047916889334267,receiving
00-0036876,Kylen Granson,TE,IND,DEN,2024,15,47.0,8.2,16.90795342029988,30.09204657970012,receiving
00-0036893,Najee Harris,RB,PIT,PHI,2024,15,7.0,19.4,12.403972194383066,5.403972194383066,receiving
00-0036894,Pat Freiermuth,TE,PIT,PHI,2024,15,22.0,41.2,34.5316571443936,12.531657144393598,receiving
00-0036900,Ja'Marr Chase,WR,CIN,TEN,2024,15,94.0,129.0,87.62957627496105,6.370423725038947,receiving
00-0036912,DeVonta Smith,WR,PHI,PIT,2024,15,109.0,50.4,56.416452571419256,52.583547428580744,receiving
00-0036963,Amon-Ra St. Brown,WR,DET,BUF,2024,15,193.0,79.8,66.53485690678393,126.46514309321607,receiving
00-0036970,Kyle Pitts,TE,ATL,LV,2024,15,28.0,17.8,29.631779144196702,1.6317791441967024,receiving
00-0036973,Travis Etienne,RB,JAX,NYJ,2024,15,20.0,14.6,16.60483206310326,3.3951679368967405,receiving
00-0036980,Elijah Moore,WR,CLE,KC,2024,15,-1.0,52.0,42.396595523811136,43.396595523811136,receiving
00-0036988,Josh Palmer,WR,LAC,TB,2024,15,10.0,37.2,42.445227458004254,32.445227458004254,receiving
00-0036997,Javonte Williams,RB,DEN,IND,2024,15,8.0,17.0,13.805987348884354,5.805987348884354,receiving
00-0037005,Tommy Tremble,TE,CAR,DAL,2024,15,15.0,21.0,19.466798977673633,4.466798977673633,receiving
00-0037197,Isiah Pacheco,RB,KC,CLE,2024,15,15.0,20.0,15.76978929493109,0.7697892949310905,receiving
00-0037228,Jaylen Warren,RB,PIT,PHI,2024,15,3.0,31.0,17.386071012115703,14.386071012115703,receiving
00-0037231,Kevin Austin,WR,NO,WAS,2024,15,8.0,22.5,23.116756380503425,15.116756380503425,receiving
00-0037238,Drake London,WR,ATL,LV,2024,15,53.0,68.2,60.6126286590703,7.612628659070303,receiving
00-0037240,Jameson Williams,WR,DET,BUF,2024,15,37.0,69.8,44.98481141411672,7.98481141411672,receiving
00-0037248,James Cook,RB,BUF,DET,2024,15,28.0,11.8,13.98352290815938,14.01647709184062,receiving
00-0037261,Khalil Shakir,WR,BUF,DET,2024,15,39.0,62.8,51.275442902430186,12.275442902430186,receiving
00-0037267,Jerome Ford,RB,CLE,KC,2024,15,20.0,15.8,13.472670107004372,6.527329892995628,receiving
00-0037291,Jalen Nailor,WR,MIN,CHI,2024,15,5.0,8.2,21.22249662070098,16.22249662070098,receiving
00-0037300,Mike Woods,WR,CLE,KC,2024,15,7.0,15.8,17.34775994979748,10.347759949797481,receiving
00-0037475,Stone Smartt,TE,LAC,TB,2024,15,50.0,22.4,17.876603407274704,32.1233965927253,receiving
00-0037539,Lucas Krull,TE,DEN,IND,2024,15,8.0,20.8,16.18378269134911,8.183782691349109,receiving
00-0037614,John Metchie,WR,HOU,MIA,2024,15,17.0,25.8,21.207634116578095,4.207634116578095,receiving
00-0037664,Alec Pierce,WR,IND,DEN,2024,15,0.0,50.2,41.62404048816505,41.62404048816505,receiving
00-0037666,Jalen Tolbert,WR,DAL,CAR,2024,15,11.0,19.6,25.381997656388272,14.381997656388272,receiving
00-0037740,Garrett Wilson,WR,NYJ,JAX,2024,15,56.0,60.8,64.21646143062705,8.21646143062705,receiving
00-0037744,Trey McBride,TE,ARI,NE,2024,15,87.0,81.0,63.89541519566207,23.104584804337932,receiving
00-0037801,Kavontae Turpin,WR,DAL,CAR,2024,15,0.0,39.8,21.852551290762342,21.852551290762342,receiving
00-0037809,Chigoziem Okonkwo,TE,TEN,CIN,2024,15,59.0,27.6,25.24759922509419,33.75240077490581,receiving
00-0037816,Romeo Doubs,WR,GB,SEA,2024,15,40.0,53.0,41.19238258500663,1.1923825850066265,receiving
00-0037837,Calvin Austin,WR,PIT,PHI,2024,15,65.0,26.0,25.626606402894367,39.37339359710563,receiving
00-0037838,Isaiah Likely,TE,BAL,NYG,2024,15,17.0,35.4,31.119122251252797,14.119122251252797,receiving
00-0038041,Jake Ferguson,TE,DAL,CAR,2024,15,23.0,32.2,28.952060416972568,5.952060416972568,receiving
00-0038115,Daniel Bellinger,TE,NYG,BAL,2024,15,35.0,23.0,18.729793276066204,16.270206723933796,receiving
00-0038117,Wan'Dale Robinson,WR,NYG,BAL,2024,15,38.0,30.4,35.15740116537622,2.8425988346237787,receiving
00-0038120,Breece Hall,RB,NYJ,JAX,2024,15,21.0,18.8,24.384452770726817,3.384452770726817,receiving
00-0038124,Christian Watson,WR,GB,SEA,2024,15,56.0,73.6,49.75743272979236,6.242567270207637,receiving
00-0038129,Cade Otton,TE,TB,LAC,2024,15,24.0,46.4,35.87294775128533,11.87294775128533,receiving
00-0038393,Dontayvion Wicks,WR,GB,SEA,2024,15,14.0,20.8,31.121102663376796,17.121102663376796,receiving
00-0038542,Bijan Robinson,RB,ATL,LV,2024,15,10.0,31.4,24.626156352948943,14.626156352948943,receiving
00-0038543,Jaxon Smith-Njigba,WR,SEA,GB,2024,15,83.0,104.6,60.07880752211055,22.92119247788945,receiving
00-0038544,Quentin Johnston,WR,LAC,TB,2024,15,45.0,26.4,35.374501024646,9.625498975353999,receiving
00-0038559,Michael Wilson,WR,ARI,NE,2024,15,9.0,38.0,33.414903399185455,24.414903399185455,receiving
00-0038563,Tre Tucker,WR,LV,ATL,2024,15,18.0,36.0,34.273809712473394,16.273809712473394,receiving
00-0038589,Josh Whyle,TE,TEN,CIN,2024,15,37.0,10.4,14.465547340412197,22.534452659587803,receiving
00-0038597,Chase Brown,RB,CIN,TEN,2024,15,16.0,48.2,27.761846404232756,11.761846404232756,receiving
00-0038606,Parker Washington,WR,JAX,NYJ,2024,15,54.0,43.0,34.91410099130049,19.085899008699514,receiving
00-0038608,Kayshon Boutte,WR,NE,ARI,2024,15,19.0,29.0,33.58045276073294,14.580452760732939,receiving
00-0038618,Xavier Hutchinson,WR,HOU,MIA,2024,15,13.0,7.2,13.984061084502088,0.9840610845020876,receiving
00-0038619,Andrei Iosivas,WR,CIN,TEN,2024,15,5.0,32.2,24.872356144985197,19.872356144985197,receiving
00-0038621,Demario Douglas,WR,NE,ARI,2024,15,11.0,45.2,39.996444666002446,28.996444666002446,receiving
00-0038640,Jalen Brooks,WR,DAL,CAR,2024,15,17.0,14.2,19.56602427897593,2.566024278975931,receiving
00-0038824,Ryan Miller,WR,TB,LAC,2024,15,1.0,16.8,18.727628328087405,17.727628328087405,receiving
00-0038933,Dalton Kincaid,TE,BUF,DET,2024,15,53.0,38.0,42.728889468989806,10.271110531010194,receiving
00-0038941,Tyler Scott,WR,CHI,MIN,2024,15,5.0,18.2,22.29254071894361,17.29254071894361,receiving
00-0038976,Marvin Mims,WR,DEN,IND,2024,15,20.0,43.0,26.028970155999012,6.028970155999012,receiving
00-0038977,Tank Dell,WR,HOU,MIA,2024,15,26.0,62.8,54.13948981120738,28.139489811207383,receiving
00-0038994,Jordan Addison,WR,MIN,CHI,2024,15,63.0,87.0,65.74527424931848,2.7452742493184843,receiving
00-0038996,Tucker Kraft,TE,GB,SEA,2024,15,34.0,35.8,37.656328091303244,3.6563280913032443,receiving
00-0038997,Josh Downs,WR,IND,DEN,2024,15,32.0,70.4,57.82830400560594,25.828304005605943,receiving
00-0039040,Devon Achane,RB,MIA,HOU,2024,15,35.0,34.4,29.338800864987633,5.661199135012367,receiving
00-0039041,Elijah Higgins,TE,ARI,NE,2024,15,5.0,17.6,15.149200763658925,10.149200763658925,receiving
00-0039064,Zay Flowers,WR,BAL,NYG,2024,15,53.0,67.2,57.706449977637206,4.706449977637206,receiving
