snapshot_time,snapshot_date,book,book_key,game_id,player_id,player,player_raw,market,line,over_odds,under_odds,no_vig_over,no_vig_under,open_line,current_line,close_line,close_over_odds,close_under_odds,close_status,team,opponent,source,is_valid_over_odds,is_valid_under_odds,is_two_sided,is_valid_american_odds,requested_snapshot_time,date,snapshot_type,game_start_time,provider_market_key,home_team,away_team,book_last_update,current_over_odds,current_under_odds
2026-05-09T15:52:24.163464+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Mikal_Bridges,Mikal Bridges,TRB,4.5,120.0,-160.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:52:24.163464+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T15:52:14Z,120.0,-160.0
2026-05-09T15:53:57.691758+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Mikal_Bridges,Mikal Bridges,TRB,4.5,120.0,-160.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:53:57.691758+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T15:53:15Z,120.0,-160.0
2026-05-09T15:54:19.899070+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Mikal_Bridges,Mikal Bridges,TRB,4.5,120.0,-160.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:19.899070+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T15:54:18Z,120.0,-160.0
2026-05-09T15:54:29.945302+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Mikal_Bridges,Mikal Bridges,TRB,4.5,120.0,-160.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:29.945302+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T15:54:18Z,120.0,-160.0
2026-05-09T16:15:19.947206+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Mikal_Bridges,Mikal Bridges,TRB,4.5,120.0,-160.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:19.947206+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T16:14:34Z,120.0,-160.0
2026-05-09T16:15:32.390141+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Mikal_Bridges,Mikal Bridges,TRB,4.5,120.0,-160.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:32.390141+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T16:14:34Z,120.0,-160.0
2026-05-09T21:18:02.488193+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Mikal_Bridges,Mikal Bridges,TRB,4.5,120.0,-160.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:02.488193+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T21:17:56Z,120.0,-160.0
2026-05-09T21:18:24.898678+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Mikal_Bridges,Mikal Bridges,TRB,4.5,120.0,-160.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:24.898678+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T21:17:56Z,120.0,-160.0
2026-05-09T21:22:18.471823+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Mikal_Bridges,Mikal Bridges,TRB,4.5,120.0,-160.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:18.471823+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T21:22:10Z,120.0,-160.0
2026-05-09T21:22:40.638224+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Mikal_Bridges,Mikal Bridges,TRB,4.5,120.0,-160.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:40.638224+00:00,2026-05-10,prelock,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T21:22:10Z,120.0,-160.0
2026-05-09T15:54:19.899070+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,3PM,2.5,140.0,-190.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:19.899070+00:00,2026-05-10,open,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T15:54:18Z,140.0,-190.0
2026-05-09T15:54:29.945302+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,3PM,2.5,140.0,-190.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:29.945302+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T15:54:18Z,140.0,-190.0
2026-05-09T16:15:19.947206+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,3PM,2.5,140.0,-190.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:19.947206+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T16:14:34Z,140.0,-190.0
2026-05-09T16:15:32.390141+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,3PM,2.5,140.0,-190.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:32.390141+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T16:14:34Z,140.0,-190.0
2026-05-09T21:18:02.488193+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,3PM,2.5,140.0,-190.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:02.488193+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T21:17:56Z,140.0,-190.0
2026-05-09T21:18:24.898678+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,3PM,2.5,140.0,-190.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:24.898678+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T21:17:56Z,140.0,-190.0
2026-05-09T21:22:18.471823+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,3PM,2.5,140.0,-190.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:18.471823+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T21:22:10Z,140.0,-190.0
2026-05-09T21:22:40.638224+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,3PM,2.5,140.0,-190.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:40.638224+00:00,2026-05-10,prelock,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T21:22:10Z,140.0,-190.0
2026-05-09T21:18:02.488193+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,PTS,9.5,-105.0,-125.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:02.488193+00:00,2026-05-10,open,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T21:17:56Z,-105.0,-125.0
2026-05-09T21:18:24.898678+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,PTS,9.5,-105.0,-125.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:24.898678+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T21:17:56Z,-105.0,-125.0
2026-05-09T21:22:18.471823+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,PTS,9.5,-105.0,-125.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:18.471823+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T21:22:10Z,-105.0,-125.0
2026-05-09T21:22:40.638224+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,PTS,9.5,-105.0,-125.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:40.638224+00:00,2026-05-10,prelock,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T21:22:10Z,-105.0,-125.0
2026-05-09T15:26:30.918922+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,TRB,2.5,145.0,-200.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:26:30.918922+00:00,2026-05-10,open,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T15:25:58Z,145.0,-200.0
2026-05-09T15:52:15.101764+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,TRB,2.5,145.0,-200.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:52:15.101764+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T15:52:14Z,145.0,-200.0
2026-05-09T15:52:24.163464+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,TRB,2.5,145.0,-200.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:52:24.163464+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T15:52:14Z,145.0,-200.0
2026-05-09T15:53:57.691758+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,TRB,2.5,145.0,-200.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:53:57.691758+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T15:53:15Z,145.0,-200.0
2026-05-09T15:54:19.899070+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,TRB,2.5,145.0,-200.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:19.899070+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T15:54:18Z,145.0,-200.0
2026-05-09T15:54:29.945302+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,TRB,2.5,145.0,-200.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:29.945302+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T15:54:18Z,145.0,-200.0
2026-05-09T16:15:19.947206+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,TRB,2.5,145.0,-200.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:19.947206+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T16:14:34Z,145.0,-200.0
2026-05-09T16:15:32.390141+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,TRB,2.5,145.0,-200.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:32.390141+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T16:14:34Z,145.0,-200.0
2026-05-09T21:18:02.488193+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,TRB,2.5,140.0,-190.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:02.488193+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T21:17:56Z,140.0,-190.0
2026-05-09T21:18:24.898678+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,TRB,2.5,140.0,-190.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:24.898678+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T21:17:56Z,140.0,-190.0
2026-05-09T21:22:18.471823+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,TRB,2.5,140.0,-190.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:18.471823+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T21:22:10Z,140.0,-190.0
2026-05-09T21:22:40.638224+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Miles_McBride,Miles McBride,TRB,2.5,140.0,-190.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:40.638224+00:00,2026-05-10,prelock,2026-05-10T19:40:00Z,player_rebounds,Philadelphia 76ers,New York Knicks,2026-05-09T21:22:10Z,140.0,-190.0
2026-05-09T15:54:19.899070+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,3PM,2.5,-140.0,105.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:19.899070+00:00,2026-05-10,open,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T15:54:18Z,-140.0,105.0
2026-05-09T15:54:29.945302+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,3PM,2.5,-140.0,105.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:29.945302+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T15:54:18Z,-140.0,105.0
2026-05-09T16:15:19.947206+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,3PM,2.5,-140.0,105.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:19.947206+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T16:14:34Z,-140.0,105.0
2026-05-09T16:15:32.390141+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,3PM,2.5,-140.0,105.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:32.390141+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T16:14:34Z,-140.0,105.0
2026-05-09T21:18:02.488193+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,3PM,2.5,-150.0,110.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:02.488193+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T21:17:56Z,-150.0,110.0
2026-05-09T21:18:24.898678+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,3PM,2.5,-150.0,110.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:24.898678+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T21:17:56Z,-150.0,110.0
2026-05-09T21:22:18.471823+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,3PM,2.5,-150.0,110.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:18.471823+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T21:22:10Z,-150.0,110.0
2026-05-09T21:22:40.638224+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,3PM,2.5,-150.0,110.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:40.638224+00:00,2026-05-10,prelock,2026-05-10T19:40:00Z,player_threes,Philadelphia 76ers,New York Knicks,2026-05-09T21:22:10Z,-150.0,110.0
2026-05-09T15:26:30.918922+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,AST,3.5,100.0,-135.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:26:30.918922+00:00,2026-05-10,open,2026-05-10T19:40:00Z,player_assists,Philadelphia 76ers,New York Knicks,2026-05-09T15:25:58Z,100.0,-135.0
2026-05-09T15:52:15.101764+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,AST,3.5,100.0,-135.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:52:15.101764+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_assists,Philadelphia 76ers,New York Knicks,2026-05-09T15:52:14Z,100.0,-135.0
2026-05-09T15:52:24.163464+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,AST,3.5,100.0,-135.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:52:24.163464+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_assists,Philadelphia 76ers,New York Knicks,2026-05-09T15:52:14Z,100.0,-135.0
2026-05-09T15:53:57.691758+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,AST,3.5,100.0,-135.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:53:57.691758+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_assists,Philadelphia 76ers,New York Knicks,2026-05-09T15:53:15Z,100.0,-135.0
2026-05-09T15:54:19.899070+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,AST,3.5,100.0,-135.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:19.899070+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_assists,Philadelphia 76ers,New York Knicks,2026-05-09T15:54:18Z,100.0,-135.0
2026-05-09T15:54:29.945302+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,AST,3.5,100.0,-135.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:29.945302+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_assists,Philadelphia 76ers,New York Knicks,2026-05-09T15:54:18Z,100.0,-135.0
2026-05-09T16:15:19.947206+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,AST,3.5,100.0,-135.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:19.947206+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_assists,Philadelphia 76ers,New York Knicks,2026-05-09T16:14:34Z,100.0,-135.0
2026-05-09T16:15:32.390141+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,AST,3.5,100.0,-135.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:32.390141+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_assists,Philadelphia 76ers,New York Knicks,2026-05-09T16:14:34Z,100.0,-135.0
2026-05-09T21:18:02.488193+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,AST,3.5,100.0,-135.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:02.488193+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_assists,Philadelphia 76ers,New York Knicks,2026-05-09T21:17:56Z,100.0,-135.0
2026-05-09T21:18:24.898678+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,AST,3.5,100.0,-135.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:24.898678+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_assists,Philadelphia 76ers,New York Knicks,2026-05-09T21:17:56Z,100.0,-135.0
2026-05-09T21:22:18.471823+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,AST,3.5,100.0,-135.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:18.471823+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_assists,Philadelphia 76ers,New York Knicks,2026-05-09T21:22:10Z,100.0,-135.0
2026-05-09T21:22:40.638224+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,AST,3.5,100.0,-135.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:40.638224+00:00,2026-05-10,prelock,2026-05-10T19:40:00Z,player_assists,Philadelphia 76ers,New York Knicks,2026-05-09T21:22:10Z,100.0,-135.0
2026-05-09T15:26:30.918922+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,PTS,16.5,-105.0,-125.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:26:30.918922+00:00,2026-05-10,open,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T15:25:58Z,-105.0,-125.0
2026-05-09T15:52:15.101764+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,PTS,16.5,-115.0,-115.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:52:15.101764+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T15:52:14Z,-115.0,-115.0
2026-05-09T15:52:24.163464+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,PTS,16.5,-115.0,-115.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:52:24.163464+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T15:52:14Z,-115.0,-115.0
2026-05-09T15:53:57.691758+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,PTS,16.5,-115.0,-115.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:53:57.691758+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T15:53:15Z,-115.0,-115.0
2026-05-09T15:54:19.899070+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,PTS,16.5,-115.0,-115.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:19.899070+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T15:54:18Z,-115.0,-115.0
2026-05-09T15:54:29.945302+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,PTS,16.5,-115.0,-115.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T15:54:29.945302+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T15:54:18Z,-115.0,-115.0
2026-05-09T16:15:19.947206+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,PTS,16.5,-115.0,-115.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:19.947206+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T16:14:34Z,-115.0,-115.0
2026-05-09T16:15:32.390141+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,PTS,16.5,-115.0,-115.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T16:15:32.390141+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T16:14:34Z,-115.0,-115.0
2026-05-09T21:18:02.488193+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,PTS,16.5,-115.0,-115.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:02.488193+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T21:17:56Z,-115.0,-115.0
2026-05-09T21:18:24.898678+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,PTS,16.5,-115.0,-115.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:18:24.898678+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T21:17:56Z,-115.0,-115.0
2026-05-09T21:22:18.471823+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,PTS,16.5,-115.0,-115.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:18.471823+00:00,2026-05-10,intraday,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T21:22:10Z,-115.0,-115.0
2026-05-09T21:22:40.638224+00:00,2026-05-10,BetMGM,betmgm,878243c543236baba132ad43ae333aae,,Paul_George,Paul George,PTS,16.5,-115.0,-115.0,,,,,,,,,,,the_odds_api_live,True,True,True,True,2026-05-09T21:22:40.638224+00:00,2026-05-10,prelock,2026-05-10T19:40:00Z,player_points,Philadelphia 76ers,New York Knicks,2026-05-09T21:22:10Z,-115.0,-115.0
