event_date,player,market,side,line,p_over,actual,selected_odds,selected_probability,corrected_edge,state_lcb,state_history_n,state_empirical_rate,robust_score,selector_version,eligible,rank,leg_result,control_selected,market_evidence,candidate_universe_evidence,production_authorizable,regime_history_start,regime_history_end_exclusive,regime_overall_trials,regime_overall_mean,regime_overall_lcb,regime_category_trials,regime_category_mean,regime_category_lcb,regime_category_reliability,regime_log_odds_adjustment,survival_probability,survival_marginal_lcb,survival_policy_version,survival_leg_count,publication_authorized,block,decision_date,policy_hit,event_id
2026-02-20,Ousmane Dieng,player_rebounds,UNDER,3.2,0.2078324660561764,2.0,-110.0,0.7921675339438237,0.2683580101342998,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-21,2026-02-20,190,0.8141361256544503,0.7774589777260462,60,0.8442622950819673,0.7829774476173541,0.75,0.15988273044395784,0.8120677201007539,0.760989396495662,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-20,True,
2026-02-20,Jaxson Hayes,player_assists,UNDER,2.2,0.1888814227385282,0.0,-110.0,0.8111185772614717,0.2873090534519479,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-21,2026-02-20,190,0.8141361256544503,0.7774589777260462,37,0.8289473684210527,0.7481032993997816,0.6491228070175439,0.06560835702292742,0.7972553446339229,0.7410390427135551,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-20,True,
2026-02-20,Donte DiVincenzo,player_points,OVER,7.0,0.7252715923044282,9.0,-110.0,0.7252715923044282,0.2014620684949043,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-21,2026-02-20,190,0.8141361256544503,0.7774589777260462,9,0.85,0.6992344936808601,0.3103448275862069,0.07991007525005825,0.7455465654840849,0.6896533794950969,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-20,True,
2026-02-21,Taylor Hendricks,player_rebounds,UNDER,5.4,0.2332486228235072,2.0,-110.0,0.7667513771764928,0.2429418533669689,0.7864434786266603,20,0.9,0.7667513771764928,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-22,2026-02-21,190,0.8036649214659686,0.766242821647584,60,0.8442622950819673,0.7829774476173541,0.75,0.210697781259232,0.8023037388987015,0.7493906205902091,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-21,True,
2026-02-21,VJ Edgecombe,player_assists,OVER,1.8,0.7226795382104967,3.0,-110.0,0.7226795382104967,0.1988700144009728,0.7250920541781595,20,0.85,0.7276795382104967,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-22,2026-02-21,190,0.8036649214659686,0.766242821647584,10,0.8636363636363636,0.7254382498463098,0.3333333333333333,0.1454890188158148,0.755538006194432,0.6978248362574121,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-21,True,
2026-02-21,Taylor Hendricks,player_rebounds,UNDER,5.4,0.2332486228235072,2.0,-110.0,0.7667513771764928,0.2429418533669689,0.7864434786266603,20,0.9,0.7667513771764928,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-22,2026-02-21,190,0.8036649214659686,0.766242821647584,60,0.8442622950819673,0.7829774476173541,0.75,0.210697781259232,0.8023037388987015,0.7493906205902091,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-21,True,
2026-02-21,VJ Edgecombe,player_assists,OVER,1.8,0.7226795382104967,3.0,-110.0,0.7226795382104967,0.1988700144009728,0.7250920541781595,20,0.85,0.7276795382104967,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-22,2026-02-21,190,0.8036649214659686,0.766242821647584,10,0.8636363636363636,0.7254382498463098,0.3333333333333333,0.1454890188158148,0.755538006194432,0.6978248362574121,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-21,True,
2026-02-21,Olivier-Maxence Prosper,player_points,UNDER,16.6,0.1540872536211733,9.0,-110.0,0.8459127463788267,0.3221032225693029,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-22,2026-02-21,190,0.8036649214659686,0.766242821647584,60,0.7295081967213115,0.6553559573545229,0.75,-0.31292311933892003,0.7292254132280923,0.6744978459970651,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-21,True,
2026-02-22,Jared McCain,player_rebounds,UNDER,3.2,0.2466528096088674,3.0,-110.0,0.7533471903911326,0.2295376665816088,0.7864434786266603,20,0.9,0.7533471903911326,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-23,2026-02-22,190,0.7984293193717278,0.760650283011895,58,0.8728813559322034,0.8153964117078857,0.7435897435897436,0.40910257791890353,0.8213685337499103,0.7533471903911326,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-22,True,
2026-02-22,Jarace Walker,player_rebounds,UNDER,9.2,0.2566570377364941,9.0,-110.0,0.7433429622635059,0.2195334384539821,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-23,2026-02-22,190,0.7984293193717278,0.760650283011895,58,0.8728813559322034,0.8153964117078857,0.7435897435897436,0.40910257791890353,0.798824706694315,0.7250920541781595,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-22,True,
2026-02-22,Jared McCain,player_rebounds,UNDER,3.2,0.2466528096088674,3.0,-110.0,0.7533471903911326,0.2295376665816088,0.7864434786266603,20,0.9,0.7533471903911326,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-23,2026-02-22,190,0.7984293193717278,0.760650283011895,58,0.8728813559322034,0.8153964117078857,0.7435897435897436,0.40910257791890353,0.8213685337499103,0.7533471903911326,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-22,True,
2026-02-22,Jarace Walker,player_rebounds,UNDER,9.2,0.2566570377364941,9.0,-110.0,0.7433429622635059,0.2195334384539821,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-23,2026-02-22,190,0.7984293193717278,0.760650283011895,58,0.8728813559322034,0.8153964117078857,0.7435897435897436,0.40910257791890353,0.798824706694315,0.7250920541781595,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-22,True,
2026-02-22,Tre Johnson,player_assists,OVER,1.8,0.731869461813524,3.0,-110.0,0.731869461813524,0.2080599380040001,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-23,2026-02-22,190,0.7984293193717278,0.760650283011895,11,0.875,0.7474729384307791,0.3548387096774194,0.20204650765540125,0.7680149333997917,0.7092441035158485,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-22,True,
2026-02-24,Guerschon Yabusele,player_rebounds,UNDER,6.2,0.2005328196942752,4.0,-110.0,0.7994671803057248,0.275657656496201,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-25,2026-02-24,190,0.7879581151832461,0.7494947690923397,56,0.8859649122807017,0.8300330188874951,0.7368421052631579,0.5434284573813681,0.8195483877582542,0.7250920541781595,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-24,False,
2026-02-24,Kobe Brown,player_rebounds,UNDER,6.8,0.2126234054013808,10.0,-110.0,0.7873765945986192,0.2635670707890953,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-25,2026-02-24,190,0.7879581151832461,0.7494947690923397,56,0.8859649122807017,0.8300330188874951,0.7368421052631579,0.5434284573813681,0.8195483877582542,0.7250920541781595,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-24,False,
2026-02-24,Brandin Podziemski,player_rebounds,UNDER,7.4,0.2155649638387162,15.0,-110.0,0.7844350361612837,0.2606255123517599,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-25,2026-02-24,190,0.7879581151832461,0.7494947690923397,56,0.8859649122807017,0.8300330188874951,0.7368421052631579,0.5434284573813681,0.8195483877582542,0.7250920541781595,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-24,False,
2026-02-24,Guerschon Yabusele,player_rebounds,UNDER,6.2,0.2005328196942752,4.0,-110.0,0.7994671803057248,0.275657656496201,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-25,2026-02-24,190,0.7879581151832461,0.7494947690923397,56,0.8859649122807017,0.8300330188874951,0.7368421052631579,0.5434284573813681,0.8195483877582542,0.7250920541781595,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-24,False,
2026-02-24,Kobe Brown,player_rebounds,UNDER,6.8,0.2126234054013808,10.0,-110.0,0.7873765945986192,0.2635670707890953,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-25,2026-02-24,190,0.7879581151832461,0.7494947690923397,56,0.8859649122807017,0.8300330188874951,0.7368421052631579,0.5434284573813681,0.8195483877582542,0.7250920541781595,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-24,False,
2026-02-25,Ousmane Dieng,player_rebounds,UNDER,5.4,0.2522804239402956,0.0,-110.0,0.7477195760597044,0.2239100522501805,0.7864434786266603,20,0.9,0.7477195760597044,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-26,2026-02-25,190,0.7722513089005235,0.7328314175484343,57,0.8706896551724138,0.8122950324072256,0.7402597402597403,0.5078204603774985,0.8312212343181526,0.7477195760597044,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-25,True,
2026-02-25,Brandin Podziemski,player_rebounds,UNDER,9.2,0.2637138837691964,8.0,-110.0,0.7362861162308036,0.2124765924212798,0.7864434786266603,20,0.9,0.7362861162308036,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-26,2026-02-25,190,0.7722513089005235,0.7328314175484343,57,0.8706896551724138,0.8122950324072256,0.7402597402597403,0.5078204603774985,0.8226746335074301,0.7362861162308036,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-25,True,
2026-02-25,Ousmane Dieng,player_rebounds,UNDER,5.4,0.2522804239402956,0.0,-110.0,0.7477195760597044,0.2239100522501805,0.7864434786266603,20,0.9,0.7477195760597044,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-26,2026-02-25,190,0.7722513089005235,0.7328314175484343,57,0.8706896551724138,0.8122950324072256,0.7402597402597403,0.5078204603774985,0.8312212343181526,0.7477195760597044,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-25,True,
2026-02-25,Brandin Podziemski,player_rebounds,UNDER,9.2,0.2637138837691964,8.0,-110.0,0.7362861162308036,0.2124765924212798,0.7864434786266603,20,0.9,0.7362861162308036,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-26,2026-02-25,190,0.7722513089005235,0.7328314175484343,57,0.8706896551724138,0.8122950324072256,0.7402597402597403,0.5078204603774985,0.8226746335074301,0.7362861162308036,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-25,True,
2026-02-25,Baylor Scheierman,player_rebounds,UNDER,7.2,0.3108586124008149,4.0,-110.0,0.6891413875991851,0.1653318637896612,0.7250920541781595,20,0.85,0.6891413875991851,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-26,2026-02-25,190,0.7722513089005235,0.7328314175484343,57,0.8706896551724138,0.8122950324072256,0.7402597402597403,0.5078204603774985,0.7864954395154256,0.6891413875991851,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-25,True,
2026-02-26,Kobe Brown,player_rebounds,UNDER,7.6,0.2603399093807297,5.0,-110.0,0.7396600906192703,0.2158505668097464,0.7864434786266603,20,0.9,0.7396600906192703,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-27,2026-02-26,200,0.7786069651741293,0.7405594201959329,61,0.8790322580645161,0.824115668656596,0.7530864197530864,0.5465380553019031,0.8307202857551143,0.7396600906192703,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-26,False,
2026-02-26,Jaden McDaniels,player_rebounds,UNDER,6.2,0.2690865646464759,7.0,-110.0,0.730913435353524,0.2071039115440002,0.7864434786266603,20,0.9,0.730913435353524,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-27,2026-02-26,200,0.7786069651741293,0.7405594201959329,61,0.8790322580645161,0.824115668656596,0.7530864197530864,0.5465380553019031,0.8243062873848356,0.730913435353524,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-02-26,False,
2026-02-26,Kobe Brown,player_rebounds,UNDER,7.6,0.2603399093807297,5.0,-110.0,0.7396600906192703,0.2158505668097464,0.7864434786266603,20,0.9,0.7396600906192703,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-27,2026-02-26,200,0.7786069651741293,0.7405594201959329,61,0.8790322580645161,0.824115668656596,0.7530864197530864,0.5465380553019031,0.8307202857551143,0.7396600906192703,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-26,False,
2026-02-26,Jaden McDaniels,player_rebounds,UNDER,6.2,0.2690865646464759,7.0,-110.0,0.730913435353524,0.2071039115440002,0.7864434786266603,20,0.9,0.730913435353524,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-27,2026-02-26,200,0.7786069651741293,0.7405594201959329,61,0.8790322580645161,0.824115668656596,0.7530864197530864,0.5465380553019031,0.8243062873848356,0.730913435353524,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-26,False,
2026-02-26,Davion Mitchell,player_rebounds,UNDER,3.2,0.2975421420306668,2.0,-110.0,0.7024578579693332,0.1786483341598094,0.7250920541781595,20,0.85,0.7024578579693332,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-27,2026-02-26,200,0.7786069651741293,0.7405594201959329,61,0.8790322580645161,0.824115668656596,0.7530864197530864,0.5465380553019031,0.8030658959508643,0.7024578579693332,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-02-26,False,
2026-03-01,Kris Dunn,player_rebounds,UNDER,5.2,0.2778361842310087,3.0,-110.0,0.7221638157689914,0.1983542919594675,0.7864434786266603,20,0.9,0.7221638157689914,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-30,2026-03-01,190,0.7670157068062827,0.7272946598404497,63,0.8671875,0.8110464792837997,0.7590361445783133,0.5197732401468071,0.8138151978723153,0.7221638157689914,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-03-01,True,
2026-03-01,Jaden McDaniels,player_rebounds,UNDER,6.6,0.2922560359473005,1.0,-110.0,0.7077439640526995,0.1839344402431756,0.7250920541781595,20,0.85,0.7077439640526995,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-30,2026-03-01,190,0.7670157068062827,0.7272946598404497,63,0.8671875,0.8110464792837997,0.7590361445783133,0.5197732401468071,0.8028535368734215,0.7077439640526995,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-03-01,True,
2026-03-01,Kris Dunn,player_rebounds,UNDER,5.2,0.2778361842310087,3.0,-110.0,0.7221638157689914,0.1983542919594675,0.7864434786266603,20,0.9,0.7221638157689914,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-30,2026-03-01,190,0.7670157068062827,0.7272946598404497,63,0.8671875,0.8110464792837997,0.7590361445783133,0.5197732401468071,0.8138151978723153,0.7221638157689914,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-03-01,False,
2026-03-01,Jaden McDaniels,player_rebounds,UNDER,6.6,0.2922560359473005,1.0,-110.0,0.7077439640526995,0.1839344402431756,0.7250920541781595,20,0.85,0.7077439640526995,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-30,2026-03-01,190,0.7670157068062827,0.7272946598404497,63,0.8671875,0.8110464792837997,0.7590361445783133,0.5197732401468071,0.8028535368734215,0.7077439640526995,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-03-01,False,
2026-03-01,Tristan da Silva,player_rebounds,UNDER,5.2,0.3020904257525999,6.0,-110.0,0.6979095742474001,0.1741000504378762,0.7864434786266603,20,0.9,0.6979095742474001,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-01-30,2026-03-01,190,0.7670157068062827,0.7272946598404497,63,0.8671875,0.8110464792837997,0.7590361445783133,0.5197732401468071,0.7952938917309083,0.6979095742474001,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-03-01,False,
2026-03-03,Rayan Rupert,player_rebounds,UNDER,5.4,0.233321783448566,6.0,-110.0,0.766678216551434,0.2428686927419101,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-02-01,2026-03-03,180,0.7375690607734806,0.6951713660123799,59,0.8416666666666667,0.7794667130285157,0.7468354430379747,0.4759655250839433,0.8093555045171357,0.7250920541781595,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-03-03,False,
2026-03-03,Tristan da Silva,player_rebounds,UNDER,5.6,0.2887198339468502,9.0,-110.0,0.7112801660531498,0.1874706422436259,0.7250920541781595,20,0.85,0.7112801660531498,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-02-01,2026-03-03,180,0.7375690607734806,0.6951713660123799,59,0.8416666666666667,0.7794667130285157,0.7468354430379747,0.4759655250839433,0.7986012742862438,0.7112801660531498,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-03-03,False,
2026-03-03,Rayan Rupert,player_rebounds,UNDER,5.4,0.233321783448566,6.0,-110.0,0.766678216551434,0.2428686927419101,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-02-01,2026-03-03,180,0.7375690607734806,0.6951713660123799,59,0.8416666666666667,0.7794667130285157,0.7468354430379747,0.4759655250839433,0.8093555045171357,0.7250920541781595,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-03-03,False,
2026-03-03,Tristan da Silva,player_rebounds,UNDER,5.6,0.2887198339468502,9.0,-110.0,0.7112801660531498,0.1874706422436259,0.7250920541781595,20,0.85,0.7112801660531498,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-02-01,2026-03-03,180,0.7375690607734806,0.6951713660123799,59,0.8416666666666667,0.7794667130285157,0.7468354430379747,0.4759655250839433,0.7986012742862438,0.7112801660531498,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-03-03,False,
2026-03-03,Julius Randle,player_points,OVER,12.4,0.7369177774454114,23.0,-110.0,0.7369177774454114,0.2131082536358876,0.7864434786266603,20,0.9,0.7419177774454114,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-02-01,2026-03-03,180,0.7375690607734806,0.6951713660123799,8,0.7222222222222222,0.5256004031584535,0.2857142857142857,-0.0222458062206492,0.7376353743313295,0.6878301137446045,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-03-03,False,
2026-03-05,Rasheer Fleming,player_rebounds,UNDER,3.6,0.2702303548699014,3.0,-110.0,0.7297696451300986,0.2059601213205747,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-02-03,2026-03-05,170,0.716374269005848,0.6717296679421086,54,0.8090909090909091,0.739366880381902,0.7297297297297297,0.3776838080842989,0.7937281604334354,0.7250920541781595,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-03-05,True,
2026-03-05,Reed Sheppard,player_rebounds,UNDER,4.2,0.2323601640492495,3.0,-110.0,0.7676398359507505,0.2438303121412266,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-02-03,2026-03-05,170,0.716374269005848,0.6717296679421086,54,0.8090909090909091,0.739366880381902,0.7297297297297297,0.3776838080842989,0.7937281604334354,0.7250920541781595,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-03-05,True,
2026-03-05,Nick Richards,player_rebounds,UNDER,9.6,0.2306588657089515,11.0,-110.0,0.7693411342910486,0.2455316104815247,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-02-03,2026-03-05,170,0.716374269005848,0.6717296679421086,54,0.8090909090909091,0.739366880381902,0.7297297297297297,0.3776838080842989,0.7937281604334354,0.7250920541781595,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-03-05,False,
2026-03-05,Rasheer Fleming,player_rebounds,UNDER,3.6,0.2702303548699014,3.0,-110.0,0.7297696451300986,0.2059601213205747,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-02-03,2026-03-05,170,0.716374269005848,0.6717296679421086,54,0.8090909090909091,0.739366880381902,0.7297297297297297,0.3776838080842989,0.7937281604334354,0.7250920541781595,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-03-05,False,
2026-03-05,Reed Sheppard,player_rebounds,UNDER,4.2,0.2323601640492495,3.0,-110.0,0.7676398359507505,0.2438303121412266,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-02-03,2026-03-05,170,0.716374269005848,0.6717296679421086,54,0.8090909090909091,0.739366880381902,0.7297297297297297,0.3776838080842989,0.7937281604334354,0.7250920541781595,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,3,False,historical_expanding,2026-03-05,False,
2026-03-06,Jaxson Hayes,player_rebounds,UNDER,5.8,0.2632368347676329,4.0,-110.0,0.7367631652323672,0.2129536414228433,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False,2026-02-04,2026-03-06,170,0.7105263157894737,0.6656240744801054,53,0.7685185185185185,0.693329409109345,0.726027397260274,0.21927711034642794,0.7665871165069041,0.7130360147148488,NBA_RECENT_REGIME_SURVIVAL_V1_SHADOW,2,False,historical_expanding,2026-03-06,True,
