Date,Player,Player_Type,Target,Line,Over_Price,Under_Price,Bookmaker,Provider,Market_Player_Norm,Market_Fetched_At_UTC,Market_Event_ID,Market_Commence_Time_UTC,Market_Home_Team,Market_Away_Team,Market_Name
2026-04-09,Yohel Pozo,hitter,H,0.5,-165.0,124.0,DraftKings,covers,Yohel_Pozo,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Ivan Herrera,hitter,H,0.5,-209.0,155.0,DraftKings,covers,Ivan_Herrera,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Alec Burleson,hitter,H,0.5,-211.0,161.0,DraftKings,covers,Alec_Burleson,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Thomas Saggese,hitter,H,0.5,-155.0,117.0,DraftKings,covers,Thomas_Saggese,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Masyn Winn,hitter,H,0.5,-194.0,145.0,DraftKings,covers,Masyn_Winn,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Jordan Walker,hitter,H,0.5,-167.0,125.0,DraftKings,covers,Jordan_Walker,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Victor Scott II,hitter,H,0.5,-116.0,-115.0,DraftKings,covers,Victor_Scott_II,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Trevor Story,hitter,H,0.5,-236.0,175.0,DraftKings,covers,Trevor_Story,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Willson Contreras,hitter,H,0.5,-224.0,171.0,DraftKings,covers,Willson_Contreras,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Jarren Duran,hitter,H,0.5,-213.0,160.0,DraftKings,covers,Jarren_Duran,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Ceddanne Rafaela,hitter,H,0.5,-194.0,145.0,DraftKings,covers,Ceddanne_Rafaela,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Wilyer Abreu,hitter,H,0.5,-214.0,159.0,DraftKings,covers,Wilyer_Abreu,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Marcelo Mayer,hitter,H,0.5,-171.0,128.0,DraftKings,covers,Marcelo_Mayer,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Caleb Durbin,hitter,H,0.5,-209.0,158.0,DraftKings,covers,Caleb_Durbin,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Carlos Narvaez,hitter,H,0.5,-166.0,125.0,DraftKings,covers,Carlos_Narvaez,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,Roman Anthony,hitter,H,0.5,-232.0,172.0,DraftKings,covers,Roman_Anthony,2026-04-10T01:12:42Z,369801,,,,Total Hits
2026-04-09,JJ Bleday,hitter,HR,0.5,820.0,,DraftKings,covers,JJ_Bleday,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Ramon Urias,hitter,HR,0.5,700.0,,DraftKings,covers,Ramon_Urias,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Ivan Herrera,hitter,HR,0.5,544.0,,DraftKings,covers,Ivan_Herrera,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Alec Burleson,hitter,HR,0.5,630.0,,DraftKings,covers,Alec_Burleson,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Thomas Saggese,hitter,HR,0.5,800.0,,DraftKings,covers,Thomas_Saggese,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Masyn Winn,hitter,HR,0.5,720.0,,DraftKings,covers,Masyn_Winn,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Jordan Walker,hitter,HR,0.5,680.0,,DraftKings,covers,Jordan_Walker,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Victor Scott II,hitter,HR,0.5,1100.0,,DraftKings,covers,Victor_Scott_II,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Trevor Story,hitter,HR,0.5,650.0,,DraftKings,covers,Trevor_Story,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Willson Contreras,hitter,HR,0.5,559.0,,DraftKings,covers,Willson_Contreras,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Jarren Duran,hitter,HR,0.5,690.0,,DraftKings,covers,Jarren_Duran,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Ceddanne Rafaela,hitter,HR,0.5,1080.0,,DraftKings,covers,Ceddanne_Rafaela,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Wilyer Abreu,hitter,HR,0.5,460.0,,DraftKings,covers,Wilyer_Abreu,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Marcelo Mayer,hitter,HR,0.5,850.0,,DraftKings,covers,Marcelo_Mayer,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Caleb Durbin,hitter,HR,0.5,1140.0,,DraftKings,covers,Caleb_Durbin,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Carlos Narvaez,hitter,HR,0.5,850.0,,DraftKings,covers,Carlos_Narvaez,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,Roman Anthony,hitter,HR,0.5,610.0,,DraftKings,covers,Roman_Anthony,2026-04-10T01:12:42Z,369801,,,,Total Home Runs
2026-04-09,JJ Bleday,hitter,RBI,0.5,260.0,,DraftKings,covers,JJ_Bleday,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Ramon Urias,hitter,RBI,0.5,241.0,,DraftKings,covers,Ramon_Urias,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Yohel Pozo,hitter,RBI,0.5,247.0,,DraftKings,covers,Yohel_Pozo,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Ivan Herrera,hitter,RBI,0.5,208.0,,DraftKings,covers,Ivan_Herrera,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Alec Burleson,hitter,RBI,0.5,211.0,,DraftKings,covers,Alec_Burleson,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Thomas Saggese,hitter,RBI,0.5,258.0,,DraftKings,covers,Thomas_Saggese,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Masyn Winn,hitter,RBI,0.5,218.0,,DraftKings,covers,Masyn_Winn,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Jordan Walker,hitter,RBI,0.5,219.0,,DraftKings,covers,Jordan_Walker,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Victor Scott II,hitter,RBI,0.5,327.0,,DraftKings,covers,Victor_Scott_II,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Trevor Story,hitter,RBI,0.5,183.0,,DraftKings,covers,Trevor_Story,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Willson Contreras,hitter,RBI,0.5,169.0,,DraftKings,covers,Willson_Contreras,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Jarren Duran,hitter,RBI,0.5,212.0,,DraftKings,covers,Jarren_Duran,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Ceddanne Rafaela,hitter,RBI,0.5,221.0,,DraftKings,covers,Ceddanne_Rafaela,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Wilyer Abreu,hitter,RBI,0.5,155.0,,DraftKings,covers,Wilyer_Abreu,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Marcelo Mayer,hitter,RBI,0.5,220.0,,DraftKings,covers,Marcelo_Mayer,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Caleb Durbin,hitter,RBI,0.5,210.0,,DraftKings,covers,Caleb_Durbin,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Carlos Narvaez,hitter,RBI,0.5,224.0,,DraftKings,covers,Carlos_Narvaez,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Roman Anthony,hitter,RBI,0.5,202.0,,DraftKings,covers,Roman_Anthony,2026-04-10T01:12:42Z,369801,,,,Total RBIs
2026-04-09,Dustin May,pitcher,K,4.5,-103.0,-123.0,DraftKings,covers,Dustin_May,2026-04-10T01:12:42Z,369801,,,,Strikeouts Thrown
2026-04-09,Connelly Early,pitcher,K,5.5,-111.0,-115.0,DraftKings,covers,Connelly_Early,2026-04-10T01:12:42Z,369801,,,,Strikeouts Thrown
2026-04-09,Teoscar Hernandez,hitter,H,0.5,-210.0,156.0,DraftKings,covers,Teoscar_Hernandez,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Teoscar Hernandez,hitter,H,0.5,-230.0,,FanDuel,covers,Teoscar_Hernandez,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Kyle Tucker,hitter,H,0.5,-253.0,186.0,DraftKings,covers,Kyle_Tucker,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Kyle Tucker,hitter,H,0.5,-260.0,,FanDuel,covers,Kyle_Tucker,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Andy Pages,hitter,H,0.5,-201.0,150.0,DraftKings,covers,Andy_Pages,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Andy Pages,hitter,H,0.5,-200.0,,FanDuel,covers,Andy_Pages,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Alex Freeland,hitter,H,0.5,-137.0,104.0,DraftKings,covers,Alex_Freeland,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Alex Freeland,hitter,H,0.5,-140.0,,FanDuel,covers,Alex_Freeland,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Will Smith,hitter,H,0.5,-228.0,169.0,DraftKings,covers,Will_Smith,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Will Smith,hitter,H,0.5,-240.0,,FanDuel,covers,Will_Smith,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Hyeseong Kim,hitter,H,0.5,-151.0,114.0,DraftKings,covers,Hyeseong_Kim,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Hyeseong Kim,hitter,H,0.5,-165.0,,FanDuel,covers,Hyeseong_Kim,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Corey Seager,hitter,H,0.5,-196.0,147.0,DraftKings,covers,Corey_Seager,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Corey Seager,hitter,H,0.5,-240.0,,FanDuel,covers,Corey_Seager,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Brandon Nimmo,hitter,H,0.5,-193.0,144.0,DraftKings,covers,Brandon_Nimmo,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Brandon Nimmo,hitter,H,0.5,-210.0,,FanDuel,covers,Brandon_Nimmo,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Danny Jansen,hitter,H,0.5,-131.0,-101.0,DraftKings,covers,Danny_Jansen,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Danny Jansen,hitter,H,0.5,-135.0,,FanDuel,covers,Danny_Jansen,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Jake Burger,hitter,H,0.5,-165.0,124.0,DraftKings,covers,Jake_Burger,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Jake Burger,hitter,H,0.5,-165.0,,FanDuel,covers,Jake_Burger,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Joc Pederson,hitter,H,0.5,-112.0,-119.0,DraftKings,covers,Joc_Pederson,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Joc Pederson,hitter,H,0.5,-140.0,,FanDuel,covers,Joc_Pederson,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Josh Jung,hitter,H,0.5,-138.0,104.0,DraftKings,covers,Josh_Jung,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Josh Jung,hitter,H,0.5,-150.0,,FanDuel,covers,Josh_Jung,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Josh Smith,hitter,H,0.5,-110.0,-120.0,DraftKings,covers,Josh_Smith,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Josh Smith,hitter,H,0.5,-115.0,,FanDuel,covers,Josh_Smith,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Evan Carter,hitter,H,0.5,-130.0,-102.0,DraftKings,covers,Evan_Carter,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Evan Carter,hitter,H,0.5,-135.0,,FanDuel,covers,Evan_Carter,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Wyatt Langford,hitter,H,0.5,-172.0,127.0,DraftKings,covers,Wyatt_Langford,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Wyatt Langford,hitter,H,0.5,-175.0,,FanDuel,covers,Wyatt_Langford,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Max Muncy,hitter,H,0.5,-180.0,134.0,DraftKings,covers,Max_Muncy,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Max Muncy,hitter,H,0.5,-220.0,,FanDuel,covers,Max_Muncy,2026-04-10T01:12:42Z,368938,,,,Total Hits
2026-04-09,Shohei Ohtani,hitter,HR,0.5,161.0,,DraftKings,covers,Shohei_Ohtani,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Shohei Ohtani,hitter,HR,0.5,210.0,,FanDuel,covers,Shohei_Ohtani,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Teoscar Hernandez,hitter,HR,0.5,373.0,,DraftKings,covers,Teoscar_Hernandez,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Teoscar Hernandez,hitter,HR,0.5,390.0,,FanDuel,covers,Teoscar_Hernandez,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Freddie Freeman,hitter,HR,0.5,370.0,,DraftKings,covers,Freddie_Freeman,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Freddie Freeman,hitter,HR,0.5,390.0,,FanDuel,covers,Freddie_Freeman,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Kyle Tucker,hitter,HR,0.5,323.0,,DraftKings,covers,Kyle_Tucker,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Kyle Tucker,hitter,HR,0.5,370.0,,FanDuel,covers,Kyle_Tucker,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Andy Pages,hitter,HR,0.5,420.0,,DraftKings,covers,Andy_Pages,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Andy Pages,hitter,HR,0.5,470.0,,FanDuel,covers,Andy_Pages,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Alex Freeland,hitter,HR,0.5,566.0,,DraftKings,covers,Alex_Freeland,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Alex Freeland,hitter,HR,0.5,610.0,,FanDuel,covers,Alex_Freeland,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Will Smith,hitter,HR,0.5,392.0,,DraftKings,covers,Will_Smith,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Will Smith,hitter,HR,0.5,410.0,,FanDuel,covers,Will_Smith,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Corey Seager,hitter,HR,0.5,370.0,,DraftKings,covers,Corey_Seager,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Corey Seager,hitter,HR,0.5,350.0,,FanDuel,covers,Corey_Seager,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Brandon Nimmo,hitter,HR,0.5,474.0,,DraftKings,covers,Brandon_Nimmo,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Brandon Nimmo,hitter,HR,0.5,490.0,,FanDuel,covers,Brandon_Nimmo,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Jake Burger,hitter,HR,0.5,435.0,,DraftKings,covers,Jake_Burger,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Jake Burger,hitter,HR,0.5,370.0,,FanDuel,covers,Jake_Burger,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Joc Pederson,hitter,HR,0.5,456.0,,DraftKings,covers,Joc_Pederson,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Joc Pederson,hitter,HR,0.5,390.0,,FanDuel,covers,Joc_Pederson,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Josh Smith,hitter,HR,0.5,870.0,,DraftKings,covers,Josh_Smith,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Josh Smith,hitter,HR,0.5,920.0,,FanDuel,covers,Josh_Smith,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Evan Carter,hitter,HR,0.5,640.0,,DraftKings,covers,Evan_Carter,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Evan Carter,hitter,HR,0.5,820.0,,FanDuel,covers,Evan_Carter,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Wyatt Langford,hitter,HR,0.5,493.0,,DraftKings,covers,Wyatt_Langford,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Wyatt Langford,hitter,HR,0.5,440.0,,FanDuel,covers,Wyatt_Langford,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Max Muncy,hitter,HR,0.5,308.0,,DraftKings,covers,Max_Muncy,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Max Muncy,hitter,HR,0.5,280.0,,FanDuel,covers,Max_Muncy,2026-04-10T01:12:42Z,368938,,,,Total Home Runs
2026-04-09,Shohei Ohtani,hitter,RBI,0.5,-106.0,,DraftKings,covers,Shohei_Ohtani,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Shohei Ohtani,hitter,RBI,0.5,105.0,,FanDuel,covers,Shohei_Ohtani,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Teoscar Hernandez,hitter,RBI,0.5,155.0,,DraftKings,covers,Teoscar_Hernandez,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Teoscar Hernandez,hitter,RBI,0.5,140.0,,FanDuel,covers,Teoscar_Hernandez,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Freddie Freeman,hitter,RBI,0.5,134.0,,DraftKings,covers,Freddie_Freeman,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Freddie Freeman,hitter,RBI,0.5,115.0,,FanDuel,covers,Freddie_Freeman,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Kyle Tucker,hitter,RBI,0.5,142.0,,DraftKings,covers,Kyle_Tucker,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Kyle Tucker,hitter,RBI,0.5,140.0,,FanDuel,covers,Kyle_Tucker,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Andy Pages,hitter,RBI,0.5,172.0,,DraftKings,covers,Andy_Pages,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Andy Pages,hitter,RBI,0.5,165.0,,FanDuel,covers,Andy_Pages,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Alex Freeland,hitter,RBI,0.5,218.0,,DraftKings,covers,Alex_Freeland,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Alex Freeland,hitter,RBI,0.5,210.0,,FanDuel,covers,Alex_Freeland,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Will Smith,hitter,RBI,0.5,138.0,,DraftKings,covers,Will_Smith,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Will Smith,hitter,RBI,0.5,135.0,,FanDuel,covers,Will_Smith,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Hyeseong Kim,hitter,RBI,0.5,244.0,,DraftKings,covers,Hyeseong_Kim,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Hyeseong Kim,hitter,RBI,0.5,230.0,,FanDuel,covers,Hyeseong_Kim,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Corey Seager,hitter,RBI,0.5,175.0,,DraftKings,covers,Corey_Seager,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Corey Seager,hitter,RBI,0.5,150.0,,FanDuel,covers,Corey_Seager,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Brandon Nimmo,hitter,RBI,0.5,230.0,,DraftKings,covers,Brandon_Nimmo,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Brandon Nimmo,hitter,RBI,0.5,210.0,,FanDuel,covers,Brandon_Nimmo,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Danny Jansen,hitter,RBI,0.5,217.0,,DraftKings,covers,Danny_Jansen,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Danny Jansen,hitter,RBI,0.5,220.0,,FanDuel,covers,Danny_Jansen,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Jake Burger,hitter,RBI,0.5,188.0,,DraftKings,covers,Jake_Burger,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Jake Burger,hitter,RBI,0.5,165.0,,FanDuel,covers,Jake_Burger,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Joc Pederson,hitter,RBI,0.5,237.0,,DraftKings,covers,Joc_Pederson,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Joc Pederson,hitter,RBI,0.5,190.0,,FanDuel,covers,Joc_Pederson,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Josh Jung,hitter,RBI,0.5,263.0,,DraftKings,covers,Josh_Jung,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Josh Jung,hitter,RBI,0.5,230.0,,FanDuel,covers,Josh_Jung,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Josh Smith,hitter,RBI,0.5,301.0,,DraftKings,covers,Josh_Smith,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Josh Smith,hitter,RBI,0.5,280.0,,FanDuel,covers,Josh_Smith,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Evan Carter,hitter,RBI,0.5,278.0,,DraftKings,covers,Evan_Carter,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Evan Carter,hitter,RBI,0.5,280.0,,FanDuel,covers,Evan_Carter,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Wyatt Langford,hitter,RBI,0.5,219.0,,DraftKings,covers,Wyatt_Langford,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Wyatt Langford,hitter,RBI,0.5,200.0,,FanDuel,covers,Wyatt_Langford,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Max Muncy,hitter,RBI,0.5,136.0,,DraftKings,covers,Max_Muncy,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Max Muncy,hitter,RBI,0.5,115.0,,FanDuel,covers,Max_Muncy,2026-04-10T01:12:42Z,368938,,,,Total RBIs
2026-04-09,Tyler Glasnow,pitcher,K,6.5,-143.0,112.0,DraftKings,covers,Tyler_Glasnow,2026-04-10T01:12:42Z,368938,,,,Strikeouts Thrown
2026-04-09,Tyler Glasnow,pitcher,K,6.5,-154.0,116.0,FanDuel,covers,Tyler_Glasnow,2026-04-10T01:12:42Z,368938,,,,Strikeouts Thrown
2026-04-09,Kumar Rocker,pitcher,K,3.5,-136.0,106.0,DraftKings,covers,Kumar_Rocker,2026-04-10T01:12:42Z,368938,,,,Strikeouts Thrown
2026-04-09,Kumar Rocker,pitcher,K,3.5,-132.0,100.0,FanDuel,covers,Kumar_Rocker,2026-04-10T01:12:42Z,368938,,,,Strikeouts Thrown
